time centers	number conc comb	mass conc comb	number conc BBHG	mass conc BBHG	number conc BBLG	mass conc BBLG	"this is for 20150501 sp258 using calib ID 16,17 (quadratic fits) with AD corr added, file x001-x011"																						
5-1-2015 09:29:30	1.50036	0.00871724	1.50036	0.00649392	1.417	0.00868309																							
5-1-2015 09:30:30	1.33131	0.0082541	1.33131	0.00713383	1.33131	0.0082489																							
5-1-2015 09:31:30	1.33496	0.00335275	1.33496	0.00335275	1.16809	0.00331815																							
5-1-2015 09:32:30	1.50001	0.00452763	1.50001	0.00452763	1.50001	0.00465183																							
5-1-2015 09:33:30	1.6671	0.00474893	1.6671	0.00474893	1.41703	0.00465048																							
5-1-2015 09:34:30	1.3327	0.0063799	1.3327	0.00632933	1.3327	0.00635276																							
5-1-2015 09:35:30	1.50031	0.00491918	1.50031	0.00491918	1.50031	0.00498105																							
5-1-2015 09:36:30	1.33362	0.00672735	1.33362	0.00486899	1.08356	0.00659115																							
5-1-2015 09:37:30	1.41608	0.0159894	1.41608	0.00439595	1.16619	0.0159409																							
5-1-2015 09:38:30	1.83365	0.00342932	1.83365	0.00342932	1.7503	0.00365825																							
5-1-2015 09:39:30	1.66649	0.00320168	1.66649	0.00320168	1.58317	0.00338726																							
5-1-2015 09:40:30	1.58325	0.00550362	1.58325	0.00519801	1.58325	0.00562955																							
5-1-2015 09:41:30	1.24966	0.00834642	1.24966	0.00489762	1.16635	0.00833694																							
5-1-2015 09:42:30	1.49929	0.00712957	1.49929	0.00635313	1.49929	0.00714896																							
5-1-2015 09:43:30	1.58411	0.00566896	1.58411	0.00566896	1.50074	0.00580391																							
5-1-2015 09:44:30	1.66556	0.00374045	1.66556	0.00374045	1.33244	0.00365463																							
5-1-2015 09:45:30	1.83469	0.00488446	1.83469	0.00488446	1.83469	0.00508932																							
5-1-2015 09:46:30	1.08233	0.00373661	1.08233	0.00373661	1.08233	0.00379999																							
5-1-2015 09:47:30	0.667332	0.0101705	0.667332	0.00495294	0.667332	0.0101236																							
5-1-2015 09:48:30	1.66706	0.00989836	1.66706	0.00504886	1.50035	0.0101075																							
5-1-2015 09:49:30	2.0822	0.00581958	2.0822	0.00581958	1.91562	0.00583153																							
5-1-2015 09:50:30	1.08359	0.00351546	1.08359	0.00351546	0.916885	0.00347103																							
5-1-2015 09:51:30	1.83296	0.00505959	1.83296	0.00505959	1.74965	0.00513197																							
5-1-2015 09:52:30	1.99946	0.00621586	1.99946	0.00621586	1.83284	0.0061832																							
5-1-2015 09:53:30	1.58363	0.0057367	1.58363	0.00499913	1.58363	0.00587411																							
5-1-2015 09:54:30	1.33329	0.0059039	1.33329	0.00563968	1.24996	0.00586977																							
5-1-2015 09:55:30	2.41413	0.00827838	2.41413	0.00827869	2.24764	0.00841048																							
5-1-2015 09:56:30	1.33464	0.00740652	1.33464	0.00704382	1.25122	0.00725428																							
5-1-2015 09:57:30	2.16599	0.00771516	2.16599	0.0066866	1.99938	0.00774475																							
5-1-2015 09:58:30	1.75037	0.00611881	1.75037	0.00611881	1.66702	0.00606949																							
5-1-2015 09:59:30	1.08382	0.00256223	1.08382	0.00256223	1.00045	0.00260432																							
5-1-2015 10:00:30	1.91598	0.00852716	1.91598	0.00589249	1.74937	0.00861329																							
5-1-2015 10:01:30	2.08312	0.0133175	2.08312	0.00910652	2.08312	0.0134045																							
5-1-2015 10:02:30	1.00038	0.00295581	1.00038	0.00295581	0.833653	0.00284562																							
5-1-2015 10:03:30	1.33255	0.00312311	1.33255	0.00312311	1.24927	0.00322556																							
5-1-2015 10:04:30	1.33383	0.00774972	1.33383	0.00544999	1.25046	0.00784791																							
5-1-2015 10:05:30	1.91706	0.00573067	1.91706	0.00497982	1.83371	0.00598365																							
5-1-2015 10:06:30	2.16569	0.0105359	2.16569	0.0096521	1.9158	0.0105288																							
5-1-2015 10:07:30	1.66739	0.0060442	1.66739	0.00600888	1.58402	0.00605167																							
5-1-2015 10:08:30	1.75049	0.0124097	1.75049	0.00828316	1.58377	0.0123513																							
5-1-2015 10:09:30	1.74973	0.0158204	1.74973	0.00762906	1.66641	0.0158106																							
5-1-2015 10:10:30	1.99953	0.0118715	1.99953	0.00838749	1.8329	0.0116784																							
5-1-2015 10:11:30	2.24857	0.0488397	2.24857	0.0076907	2.24857	0.048913																							
5-1-2015 10:12:30	1.58266	0.00648121	1.58266	0.00648121	1.58266	0.00641632																							
5-1-2015 10:13:30	1.49558	0.00314273	1.49558	0.00314273	1.24632	0.00313004																							
5-1-2015 10:14:30	2.3408	0.0281911	2.3408	0.0120506	2.2572	0.028164																							
5-1-2015 10:15:30	1.4165	0.00495111	1.4165	0.00495111	1.33318	0.00497865																							
5-1-2015 10:16:30	2.00165	0.0108997	2.00165	0.00979104	1.91825	0.0108588																							
5-1-2015 10:17:30	2.08235	0.00335679	2.08235	0.00335679	1.99905	0.00373087																							
5-1-2015 10:18:30	1.33367	0.0639288	1.33367	0.00629398	1.08361	0.0637859																							
5-1-2015 10:19:30	1.66579	0.01183	1.66579	0.00632971	1.5825	0.0118991																							
5-1-2015 10:20:30	1.83967	0.00476709	1.83967	0.00476709	1.67242	0.00479792																							
5-1-2015 10:21:30	1.32864	0.00289399	1.32864	0.00289399	1.2456	0.00298475																							
5-1-2015 10:22:30	1.75594	0.0050252	1.75594	0.0050252	1.67232	0.00503992																							
5-1-2015 10:23:30	1.33353	0.00360095	1.33353	0.00360095	1.08349	0.00356921																							
5-1-2015 10:24:30	1.75047	0.0663587	1.75047	0.00872386	1.58376	0.0661538																							
5-1-2015 10:25:30	2.416	0.00810652	2.416	0.00812832	2.16606	0.0080231																							
5-1-2015 10:26:30	1.9178	0.00756644	1.9178	0.00718853	1.9178	0.00766651																							
5-1-2015 10:27:30	1.08284	0.00434979	1.08284	0.00434979	1.08284	0.00434562																							
5-1-2015 10:28:30	1.9161	0.00995266	1.9161	0.00888712	1.9161	0.0100254																							
5-1-2015 10:29:30	0.999987	0.00329358	0.999987	0.00296171	0.999987	0.00345981																							
5-1-2015 10:30:30	1.58281	0.00675073	1.58281	0.00554497	1.24959	0.00675788																							
5-1-2015 10:31:30	1.33368	0.00624236	1.33368	0.00464236	1.33368	0.00632181																							
5-1-2015 10:32:30	1.25021	0.00384542	1.25021	0.00384542	1.16686	0.00381597																							
5-1-2015 10:33:30	1.74973	0.00508034	1.74973	0.00508034	1.66641	0.0051025																							
5-1-2015 10:34:30	1.5008	0.00464499	1.5008	0.00464499	1.5008	0.00464714																							
5-1-2015 10:35:30	1.49897	0.00374359	1.49897	0.00374359	1.24914	0.00368882																							
5-1-2015 10:36:30	1.41643	0.00763043	1.41643	0.00593371	1.24979	0.00749274																							
5-1-2015 10:37:30	1.66703	0.00510609	1.66703	0.00510609	1.50033	0.00500595																							
5-1-2015 10:38:30	1.50007	0.00445514	1.50007	0.00445514	1.50007	0.00452107																							
5-1-2015 10:39:30	1.33356	0.00391933	1.33356	0.00391933	1.33356	0.00402674																							
5-1-2015 10:40:30	1.08293	0.00414883	1.08293	0.00376541	0.916326	0.00415694																							
5-1-2015 10:41:30	1.66634	0.00402442	1.66634	0.00364094	1.41639	0.00420261																							
5-1-2015 10:42:30	1.58402	0.0056779	1.58402	0.0056779	1.50065	0.00556542																							
5-1-2015 10:43:30	1.33286	0.0580978	1.33286	0.00494617	1.24955	0.0580753																							
5-1-2015 10:44:30	1.75058	0.0157138	1.75058	0.00988017	1.66722	0.0156241																							
5-1-2015 10:45:30	1.25014	0.00272018	1.25014	0.00272018	1.08345	0.00275341																							
5-1-2015 10:46:30	1.91598	0.00593237	1.91598	0.00593237	1.74937	0.0058761																							
5-1-2015 10:47:30	1.92268	0.00449575	1.92268	0.00449575	1.75549	0.0045451																							
5-1-2015 10:48:30	1.5845	0.00302643	1.5845	0.00302643	1.33432	0.00307584																							
5-1-2015 10:49:30	1.66564	0.00508139	1.66564	0.00508139	1.58235	0.00504438																							
5-1-2015 10:50:30	1.50006	0.00931405	1.50006	0.00599657	1.50006	0.00941623																							
5-1-2015 10:51:30	1.16664	0.0224128	1.16664	0.00309101	1.08331	0.0225852																							
5-1-2015 10:52:30	1.66557	0.00566486	1.66557	0.00566486	1.66557	0.00572786																							
5-1-2015 10:53:30	1.8288	0.00846212	1.8288	0.00733122	1.8288	0.00852701																							
5-1-2015 10:54:30	1.50506	0.00475779	1.50506	0.00475779	1.50506	0.00474336																							
5-1-2015 10:55:30	2.16604	0.0131831	2.16604	0.00925263	2.16604	0.0132858																							
5-1-2015 10:56:30	1.66614	0.00482574	1.66614	0.00482574	1.58284	0.00478309																							
5-1-2015 10:57:30	1.91691	0.00492861	1.91691	0.00492861	1.83356	0.00506813																							
5-1-2015 10:58:30	2.00034	0.00478841	2.00034	0.00478841	1.83365	0.00495191																							
5-1-2015 10:59:30	0.916782	0.00102174	0.916782	0.00102174	0.833438	0.00120415																							
5-1-2015 11:00:30	1.24986	0.00357387	1.24986	0.00357387	1.24986	0.00364679																							
5-1-2015 11:01:30	1.33299	0.00324256	1.33299	0.00324256	1.16636	0.00328697																							
5-1-2015 11:02:30	1.25072	0.00972976	1.25072	0.00742621	1.16734	0.00958982																							
5-1-2015 11:03:30	1.24957	0.00372322	1.24957	0.00267886	0.916354	0.00380121																							
5-1-2015 11:04:30	1.9996	0.0124072	1.9996	0.00861077	1.91629	0.0124585																							
5-1-2015 11:05:30	1.58362	0.00461725	1.58362	0.00461725	1.50027	0.00464737																							
5-1-2015 11:06:30	1.99919	0.00708824	1.99919	0.00708824	1.83259	0.00692397																							
5-1-2015 11:07:30	2.24256	0.00724989	2.24256	0.00724989	2.15951	0.00738464																							
5-1-2015 11:08:30	1.00352	0.00274931	1.00352	0.00274931	0.836265	0.00273182																							
5-1-2015 11:09:30	1.16681	0.0128797	1.16681	0.00667986	1.00012	0.0127327																							
5-1-2015 11:10:30	1.66584	0.00920273	1.66584	0.00788325	1.49926	0.00905691																							
5-1-2015 11:11:30	1.83478	0.0133693	1.83478	0.0114211	1.66798	0.013144																							
5-1-2015 11:12:30	1.83387	0.00678266	1.83387	0.00571684	1.5838	0.0067135																							
5-1-2015 11:13:30	1.99882	0.00517386	1.99882	0.00517386	1.83225	0.00518036																							
5-1-2015 11:14:30	1.50059	0.00643533	1.50059	0.00425182	1.25049	0.00647534																							
5-1-2015 11:15:30	1.58166	0.00463159	1.58166	0.00463159	1.41517	0.0046279																							
5-1-2015 11:16:30	1.50084	0.00497854	1.50084	0.00461997	1.41746	0.00507096																							
5-1-2015 11:17:30	1.33331	0.00472628	1.33331	0.00472628	1.33331	0.00466948																							
5-1-2015 11:18:30	1.75036	0.0661051	1.75036	0.00712652	1.50031	0.066043																							
5-1-2015 11:19:30	1.66596	0.00801204	1.66596	0.0063468	1.41607	0.00791455																							
5-1-2015 11:20:30	1.74986	0.00772425	1.74986	0.00772425	1.66653	0.00759999																							
5-1-2015 11:21:30	1.58406	0.0055316	1.58406	0.0055316	1.58406	0.00547765																							
5-1-2015 11:22:30	1.74937	0.0044091	1.74937	0.0044091	1.74937	0.00457137																							
5-1-2015 11:23:30	1.25013	0.0100984	1.25013	0.0056234	1.25013	0.0102027																							
5-1-2015 11:24:30	1.99977	0.00422097	1.99977	0.00422097	1.83312	0.0044206																							
5-1-2015 11:25:30	0.916932	0.0101848	0.916932	0.00712294	0.916932	0.0101271																							
5-1-2015 11:26:30	1.58344	0.0162067	1.58344	0.00580452	1.41676	0.0162735																							
5-1-2015 11:27:30	1.99823	0.0182766	1.99823	0.00603174	1.83171	0.0184963																							
5-1-2015 11:28:30	0.916746	0.00202473	0.916746	0.00202473	0.916746	0.00214077																							
5-1-2015 11:29:30	1.08333	0.00265588	1.08333	0.00265588	0.999995	0.00271864																							
5-1-2015 11:30:30	1.08319	0.00275599	1.08319	0.00275599	1.08319	0.00281183																							
5-1-2015 11:31:30	1.91764	0.087201	1.91764	0.00816032	1.91764	0.0871998																							
5-1-2015 11:32:30	1.41646	0.00281865	1.41646	0.00281865	1.24982	0.0028977																							
5-1-2015 11:33:30	1.75054	0.00352895	1.75054	0.00352895	1.50047	0.0035957																							
5-1-2015 11:34:30	1.33353	0.00993953	1.33353	0.00749081	1.16684	0.00971711																							
5-1-2015 11:35:30	2.16487	0.00511165	2.16487	0.00511165	2.0816	0.00531554																							
5-1-2015 11:36:30	1.08383	0.00345395	1.08383	0.00345395	0.91709	0.00337676																							
5-1-2015 11:37:30	1.58326	0.0105724	1.58326	0.00695375	1.49993	0.0105844																							
5-1-2015 11:38:30	1.58241	0.0171137	1.58241	0.00452346	1.58241	0.017308																							
5-1-2015 11:39:30	1.66643	0.00977176	1.66643	0.00756042	1.5831	0.0097519																							
5-1-2015 11:40:30	1.50034	0.00774252	1.50034	0.00667896	1.41699	0.0076568																							
5-1-2015 11:41:30	0.91701	0.00326608	0.91701	0.00326608	0.91701	0.00331796																							
5-1-2015 11:42:30	1.66658	0.00547814	1.66658	0.00547814	1.41659	0.00544629																							
5-1-2015 11:43:30	1.91557	0.0110636	1.91557	0.00702595	1.749	0.0110364																							
5-1-2015 11:44:30	1.74858	0.0190666	1.74858	0.00750216	1.49879	0.0189809																							
5-1-2015 11:45:30	1.75131	0.00646381	1.75131	0.00610222	1.50112	0.00634497																							
5-1-2015 11:46:30	1.58341	0.00385075	1.58341	0.00385075	1.41674	0.00386536																							
5-1-2015 11:47:30	2.0843	0.00570823	2.0843	0.0053918	2.00093	0.00595405																							
5-1-2015 11:48:30	1.50016	0.00414863	1.50016	0.0039993	1.33347	0.00426241																							
5-1-2015 11:49:30	1.99777	0.0112579	1.99777	0.00774082	1.74805	0.0112803																							
5-1-2015 11:50:30	1.58368	0.00475096	1.58368	0.00475096	1.41698	0.00477943																							
5-1-2015 11:51:30	1.41746	0.00510785	1.41746	0.00510785	1.2507	0.00496321																							
5-1-2015 11:52:30	1.50038	0.0050149	1.50038	0.0050149	1.25032	0.00491295																							
5-1-2015 11:53:30	0.916419	0.00341701	0.916419	0.00341701	0.833108	0.00332592																							
5-1-2015 11:54:30	1.83277	0.00544004	1.83277	0.00544004	1.83277	0.00552629																							
5-1-2015 11:55:30	1.25036	0.00617575	1.25036	0.00568413	1.08364	0.00607946																							
5-1-2015 11:56:30	1.74337	0.00541233	1.74337	0.00541233	1.49431	0.00529463																							
5-1-2015 11:57:30	2.00773	0.00707065	2.00773	0.00620653	1.67311	0.0070876																							
5-1-2015 11:58:30	1.33254	0.00358615	1.33254	0.00358615	1.24926	0.00360389																							
5-1-2015 11:59:30	1.50031	0.0103473	1.50031	0.00682465	1.25025	0.0104163																							
5-1-2015 12:00:30	1.16717	0.00476174	1.16717	0.00464092	1.0838	0.0048361																							
5-1-2015 12:01:30	1.74679	0.00431699	1.74679	0.00431699	1.41407	0.00423578																							
5-1-2015 12:02:30	1.41958	0.00646063	1.41958	0.00586368	1.41958	0.00648172																							
5-1-2015 12:03:30	1.83245	0.00693559	1.83245	0.00693559	1.74916	0.00686727																							
5-1-2015 12:04:30	0.916359	0.00282432	0.916359	0.00282432	0.833054	0.00273201																							
5-1-2015 12:05:30	1.25103	0.00613143	1.25103	0.00434512	1.08422	0.00612077																							
5-1-2015 12:06:30	1.66569	0.00754712	1.66569	0.00599282	1.33255	0.00744583																							
5-1-2015 12:07:30	1.25053	0.00445964	1.25053	0.00424895	1.00043	0.00437366																							
5-1-2015 12:08:30	1.49905	0.00360743	1.49905	0.00360743	1.33249	0.0036415																							
5-1-2015 12:09:30	1.41642	0.00429587	1.41642	0.00429587	1.3331	0.00431752																							
5-1-2015 12:10:30	1.25024	0.00662838	1.25024	0.00579428	1.08354	0.00653104																							
5-1-2015 12:11:30	2.08043	0.0057942	2.08043	0.0057942	1.83077	0.00577018																							
5-1-2015 12:12:30	1.58575	0.00532914	1.58575	0.00532914	1.58575	0.00537939																							
5-1-2015 12:13:30	1.66018	0.00519002	1.66018	0.00519002	1.66018	0.00522977																							
5-1-2015 12:14:30	2.09005	0.00833612	2.09005	0.00833612	1.75564	0.00808166																							
5-1-2015 12:15:30	1.33408	0.00320457	1.33408	0.00320457	1.08394	0.00314031																							
5-1-2015 12:16:30	1.41694	0.0081847	1.41694	0.00630929	1.3336	0.00806453																							
5-1-2015 12:17:30	1.74893	0.00728262	1.74893	0.00728262	1.66565	0.00714074																							
5-1-2015 12:18:30	1.08375	0.00266307	1.08375	0.00266307	1.00039	0.00271908																							
5-1-2015 12:19:30	1.08207	0.00332315	1.08207	0.00332315	1.08207	0.00335232																							
5-1-2015 12:20:30	1.33487	0.00661877	1.33487	0.00587371	1.16801	0.00661863																							
5-1-2015 12:21:30	1.83344	0.00460596	1.83344	0.00460596	1.58343	0.00458163																							
5-1-2015 12:22:30	1.16648	0.00409616	1.16648	0.00362272	0.916521	0.00407221																							
5-1-2015 12:23:30	1.58348	0.00499426	1.58348	0.00499426	1.50014	0.00499542																							
5-1-2015 12:24:30	1.41609	0.0064103	1.41609	0.00541266	1.33279	0.00636678																							
5-1-2015 12:25:30	1.16672	0.0050813	1.16672	0.00490434	1.08338	0.00503032																							
5-1-2015 12:26:30	1.4998	0.00375774	1.4998	0.00375774	1.41648	0.00382125																							
5-1-2015 12:27:30	1.33375	0.00437237	1.33375	0.00401841	1.08367	0.00438936																							
5-1-2015 12:28:30	1.41598	0.00306283	1.41598	0.00306283	1.24939	0.00321107																							
5-1-2015 12:29:30	1.75145	0.00579618	1.75145	0.00579618	1.58465	0.00584024																							
5-1-2015 12:30:30	1.49945	0.00526493	1.49945	0.00526795	1.49945	0.00534969																							
5-1-2015 12:31:30	2.16515	0.00505459	2.16515	0.00505459	1.91533	0.00505938																							
5-1-2015 12:32:30	1.41788	0.00535469	1.41788	0.00535469	1.41788	0.00544367																							
5-1-2015 12:33:30	1.16654	0.00386983	1.16654	0.00386983	1.08321	0.00382468																							
5-1-2015 12:34:30	1.58297	0.0517521	1.58297	0.00587558	1.58297	0.0517517																							
5-1-2015 12:35:30	1.66654	0.00483085	1.66654	0.00483085	1.49989	0.00482874																							
5-1-2015 12:36:30	1.91707	0.00438548	1.91707	0.00438548	1.75037	0.00456622																							
5-1-2015 12:37:30	2.16578	0.00506747	2.16578	0.00506747	1.91588	0.00507401																							
5-1-2015 12:38:30	1.50173	0.0068243	1.50173	0.00640515	1.25145	0.00669293																							
5-1-2015 12:39:30	1.8321	0.0118159	1.8321	0.00705592	1.8321	0.0119431																							
5-1-2015 12:40:30	1.99977	0.00698959	1.99977	0.00698959	1.99977	0.0069804																							
5-1-2015 12:41:30	1.66639	0.00543186	1.66639	0.00543186	1.58307	0.00549545																							
5-1-2015 12:42:30	1.50512	0.00974898	1.50512	0.00892544	1.4215	0.00976591																							
5-1-2015 12:43:30	2.15746	0.00568947	2.15746	0.00568947	1.9915	0.00567971																							
5-1-2015 12:44:30	1.91872	0.00578701	1.91872	0.00541157	1.58503	0.00581944																							
5-1-2015 12:45:30	2.08962	0.0088204	2.08962	0.00768004	1.92245	0.00887265																							
5-1-2015 12:46:30	2.00082	0.00927263	2.00082	0.00862247	2.00082	0.00928356																							
5-1-2015 12:47:30	2.3322	0.00743378	2.3322	0.00743378	2.3322	0.00760746																							
5-1-2015 12:48:30	1.92405	0.00477	1.92405	0.00477	1.92405	0.00499448																							
5-1-2015 12:49:30	2.49966	0.00639729	2.49966	0.00639729	2.16637	0.00637382																							
5-1-2015 12:50:30	1.66596	0.00370205	1.66596	0.00370205	1.41607	0.00370347																							
5-1-2015 12:51:30	1.66721	0.00486794	1.66721	0.00487071	1.33377	0.00484223																							
5-1-2015 12:52:30	1.33334	0.00810976	1.33334	0.00552614	1.25001	0.00815327																							
5-1-2015 12:53:30	1.00013	0.00288477	1.00013	0.00288477	1.00013	0.00296085																							
5-1-2015 12:54:30	1.49997	0.00465372	1.49997	0.00465372	1.49997	0.0047131																							
5-1-2015 12:55:30	2.16634	0.00654786	2.16634	0.00654786	2.16634	0.00665894																							
5-1-2015 12:56:30	2.00014	0.020442	2.00014	0.0105276	2.00014	0.0204775																							
5-1-2015 12:57:30	1.83211	0.00663056	1.83211	0.00589735	1.74883	0.00680085																							
5-1-2015 12:58:30	1.58467	0.00393649	1.58467	0.00393649	1.58467	0.00403292																							
5-1-2015 12:59:30	1.41585	0.00382081	1.41585	0.00382081	1.24928	0.00381056																							
5-1-2015 13:00:30	1.66777	0.00369028	1.66777	0.00369028	1.58438	0.0038365																							
5-1-2015 13:01:30	1.33224	0.00755602	1.33224	0.0066176	1.33224	0.00745419																							
5-1-2015 13:02:30	1.91924	0.0107506	1.91924	0.00528838	1.66891	0.0108677																							
5-1-2015 13:03:30	2.16534	0.00764283	2.16534	0.00764283	2.08206	0.0075594																							
5-1-2015 13:04:30	2.33241	0.00573215	2.33241	0.00573215	2.16581	0.005876																							
5-1-2015 13:05:30	1.91689	0.00498782	1.91689	0.00498782	1.91689	0.00518054																							
5-1-2015 13:06:30	1.99977	0.00805583	1.99977	0.00754598	1.91644	0.00820749																							
5-1-2015 13:07:30	2.49741	0.00683652	2.49741	0.00683652	2.33091	0.00698705																							
5-1-2015 13:08:30	2.83742	0.0230753	2.83742	0.0114735	2.83742	0.0230641																							
5-1-2015 13:09:30	2.66471	0.006494	2.66471	0.006494	2.58144	0.00667462																							
5-1-2015 13:10:30	2.81345	0.00902903	2.81345	0.007802	2.7307	0.00932604																							
5-1-2015 13:11:30	2.3499	0.0092303	2.3499	0.00897929	2.26598	0.009262																							
5-1-2015 13:12:30	1.9166	0.00481407	1.9166	0.00481407	1.74994	0.00484121																							
5-1-2015 13:13:30	2.07885	0.0144098	2.07885	0.00581097	2.07885	0.0146498																							
5-1-2015 13:14:30	1.67099	0.00334451	1.67099	0.00334451	1.58744	0.00359758																							
5-1-2015 13:15:30	1.91619	0.010156	1.91619	0.00850914	1.83288	0.0102938																							
5-1-2015 13:16:30	0.750116	0.00145285	0.750116	0.00145285	0.750116	0.00154813																							
5-1-2015 13:17:30	1.74983	0.0112305	1.74983	0.0086809	1.66651	0.0112253																							
5-1-2015 13:18:30	1.49918	0.0038785	1.49918	0.00388441	1.16603	0.00390698																							
5-1-2015 13:19:30	1.58378	0.00335778	1.58378	0.00335778	1.41707	0.0034544																							
5-1-2015 13:20:30	1.16694	0.00372776	1.16694	0.00372776	1.00023	0.00372371																							
5-1-2015 13:21:30	1.25023	0.00513354	1.25023	0.003867	1.25023	0.00529327																							
5-1-2015 13:22:30	1.58198	0.0341198	1.58198	0.0060775	1.49872	0.0342516																							
5-1-2015 13:23:30	0.91697	0.00270142	0.91697	0.00270142	0.833609	0.002697																							
5-1-2015 13:24:30	1.33393	0.00745356	1.33393	0.00628747	1.16719	0.00736831																							
5-1-2015 13:25:30	0.749558	0.00334737	0.749558	0.00323143	0.749558	0.00338409																							
5-1-2015 13:26:30	1.99993	0.0118635	1.99993	0.00715152	1.9166	0.0118609																							
5-1-2015 13:27:30	1.33429	0.00425725	1.33429	0.00365795	1.08411	0.00430024																							
5-1-2015 13:28:30	0.999418	0.00555364	0.999418	0.00457277	0.916133	0.00550579																							
5-1-2015 13:29:30	1.41694	0.0047249	1.41694	0.00444891	1.25024	0.00471657																							
5-1-2015 13:30:30	1.16311	0.00590378	1.16311	0.00590378	1.16311	0.00582667																							
5-1-2015 13:31:30	1.83825	0.00742171	1.83825	0.00636405	1.67113	0.00744748																							
5-1-2015 13:32:30	1.83358	0.00588835	1.83358	0.00588835	1.83358	0.00585638																							
5-1-2015 13:33:30	2.58435	0.0100937	2.58435	0.0100937	2.33425	0.00994378																							
5-1-2015 13:34:30	1.91649	0.00615601	1.91649	0.00615601	1.66652	0.00608251																							
5-1-2015 13:35:30	1.74844	0.00679954	1.74844	0.00607128	1.74844	0.00703994																							
5-1-2015 13:36:30	1.75073	0.00391221	1.75073	0.00391221	1.75073	0.004138																							
5-1-2015 13:37:30	1.49923	0.00687819	1.49923	0.00630013	1.49923	0.00693562																							
5-1-2015 13:38:30	2.49939	0.0130351	2.49939	0.00819158	2.41608	0.0131424																							
5-1-2015 13:39:30	1.16683	0.00583363	1.16683	0.00430439	1.00014	0.00578999																							
5-1-2015 13:40:30	1.74923	0.00805225	1.74923	0.00807861	1.66593	0.00804265																							
5-1-2015 13:41:30	1.58527	0.00615388	1.58527	0.00615388	1.50184	0.0061982																							
5-1-2015 13:42:30	1.58245	0.00528998	1.58245	0.00528998	1.49917	0.00527717																							
5-1-2015 13:43:30	1.49983	0.00523325	1.49983	0.00523325	1.49983	0.00526993																							
5-1-2015 13:44:30	1.83377	0.0166259	1.83377	0.00761498	1.83377	0.0167074																							
5-1-2015 13:45:30	1.6655	0.00335142	1.6655	0.00335142	1.58223	0.00352164																							
5-1-2015 13:46:30	2.25078	0.00435466	2.25078	0.00435466	2.0007	0.0045245																							
5-1-2015 13:47:30	1.83344	0.00464959	1.83344	0.00464959	1.58343	0.00463981																							
5-1-2015 13:48:30	2.08605	0.00522672	2.08605	0.00522672	2.08605	0.00540488																							
5-1-2015 13:49:30	1.66243	0.00775546	1.66243	0.00772119	1.66243	0.00777266																							
5-1-2015 13:50:30	1.91797	0.00769445	1.91797	0.0074282	1.58441	0.00759032																							
5-1-2015 13:51:30	1.91762	0.00513554	1.91762	0.00483823	1.91762	0.00542761																							
5-1-2015 13:52:30	2.16802	0.00688314	2.16802	0.00650833	2.08463	0.00710528																							
5-1-2015 13:53:30	1.33255	0.00368857	1.33255	0.00368857	1.24927	0.00367525																							
5-1-2015 13:54:30	1.33313	0.00255605	1.33313	0.00255605	1.24981	0.00269247																							
5-1-2015 13:55:30	1.49997	0.00404705	1.49997	0.00404705	1.41664	0.00417006																							
5-1-2015 13:56:30	1.33306	0.00517261	1.33306	0.00517261	1.33306	0.00509118																							
5-1-2015 13:57:30	1.33421	0.00574306	1.33421	0.00574306	1.16743	0.00559006																							
5-1-2015 13:58:30	2.00039	0.00587513	2.00039	0.00587513	2.00039	0.00610352																							
5-1-2015 13:59:30	1.66607	0.00561603	1.66607	0.00561603	1.66607	0.00562077																							
5-1-2015 14:00:30	1.16676	0.00147002	1.16676	0.00147002	1.16676	0.00175596																							
5-1-2015 14:01:30	2.41612	0.0099416	2.41612	0.00842531	2.3328	0.0100866																							
5-1-2015 14:02:30	1.83377	0.00675505	1.83377	0.00670465	1.66707	0.00667113																							
5-1-2015 14:03:30	1.91582	0.0140377	1.91582	0.00884786	1.83252	0.014106																							
5-1-2015 14:04:30	1.41604	0.00445677	1.41604	0.00445677	1.24944	0.00441497																							
5-1-2015 14:05:30	1.33466	0.00297805	1.33466	0.00297805	1.16782	0.00301021																							
5-1-2015 14:06:30	1.08232	0.00166874	1.08232	0.00166874	0.915807	0.00175691																							
5-1-2015 14:07:30	2.00128	0.0168632	2.00128	0.00878543	1.8345	0.0169642																							
5-1-2015 14:08:30	1.83263	0.010131	1.83263	0.0067948	1.74933	0.0101351																							
5-1-2015 14:09:30	5.00158	0.0115652	5.00158	0.0111318	4.91822	0.0123572																							
5-1-2015 14:10:30	7.49471	0.0198572	7.49471	0.0198923	7.41143	0.0205076																							
5-1-2015 14:11:30	7.0004	0.0207642	7.0004	0.0146079	6.75038	0.0216975																							
5-1-2015 14:12:30	7.91971	0.0242629	7.91971	0.0210496	7.66961	0.0251484																							
5-1-2015 14:13:30	5.63716	0.0120803	5.63716	0.0119083	5.63716	0.0130011																							
5-1-2015 14:14:30	6.17887	0.0240413	6.17887	0.0149433	6.01188	0.0247575																							
5-1-2015 14:15:30	6.8567	0.0251708	6.8567	0.0221273	6.77309	0.0259188																							
5-1-2015 14:16:30	5.00235	0.00845598	5.00235	0.00845598	5.00235	0.00935591																							
5-1-2015 14:17:30	5.24809	0.0169212	5.24809	0.0134721	5.24809	0.0175327																							
5-1-2015 14:18:30	6.16275	0.0165259	6.16275	0.014859	6.07947	0.0173721																							
