time centers	number conc comb	mass conc comb	mass conc BBHG	number conc BBLG	mass conc BBLG		"this is for 20150529 sp244 using calib ID 10,11 (quad fits) with AD corr added, file x001-x012"																						
5/29/2015 14:32:30	0.999773	0.00153901	0.00153901	0.999773	0.00136252																								
5/29/2015 14:33:30	1.9103	0.0053366	0.0053366	1.9103	0.00518102																								
5/29/2015 14:34:30	1.16663	0.00145007	0.00145007	1.16663																									
5/29/2015 14:35:30	1.08722	0.00299463	0.00299463	1.08722	0.00293366																								
5/29/2015 14:36:30	0.833193	0.0014282	0.0014282	0.833193	0.00131476																								
5/29/2015 14:37:30	1.32853	0.00178558	0.00178558	1.32853	0.00152915																								
5/29/2015 14:38:30	1.17065	0.00155645	0.00155645	1.17065	0.0013142																								
5/29/2015 14:39:30	0.83063	0.000978612	0.000978612	0.83063	0.000809176																								
5/29/2015 14:40:30	1.49979	0.00269012	0.00252871	1.49979	0.00237445																								
5/29/2015 14:41:30	0.66882	0.00068795	0.00068795	0.66882	0.000535056																								
5/29/2015 14:42:30	1.08344	0.000954918	0.000954918	1.08344	0.000694607																								
5/29/2015 14:43:30	1.49956	0.00118832	0.00118832	1.49956	0.000820907																								
5/29/2015 14:44:30	1.16317	0.00198121	0.00198121	1.16317	0.00179617																								
5/29/2015 14:45:30	1.24973	0.00145519	0.00145519	1.24973	0.00119062																								
5/29/2015 14:46:30	1.46575	0.00253703	0.00230398	1.38432																									
5/29/2015 14:47:30	0.937937	0.00384639	0.00234036	0.937937	0.00367989																								
5/29/2015 14:48:30	1.17046	0.00160385	0.00160385	1.17046																									
5/29/2015 14:49:30	1.33308	0.0101901	0.00335471	1.33308	0.0099984																								
5/29/2015 14:50:30	0.913848	0.000841721	0.000841721	0.913848	0.000630432																								
5/29/2015 14:51:30	1.17033	0.00173523	0.00173523	1.17033	0.00153075																								
5/29/2015 14:52:30	1.82772	0.00410065	0.00388445	1.82772	0.00373809																								
5/29/2015 14:53:30	1.25398	0.00152951	0.00152951	1.25398																									
5/29/2015 14:54:30	1.16654	0.00133226	0.00133226	1.08322	0.00110449																								
5/29/2015 14:55:30	1.25002	0.00240877	0.00240877	1.16668																									
5/29/2015 14:56:30	1.08358	0.00103258	0.00103258	1.08358	0.00078622																								
5/29/2015 14:57:30	0.913559	0.00134685	0.00134685	0.913559	0.00118444																								
5/29/2015 14:58:30	1.25382	0.0020215	0.0020215	1.17023	0.00181792																								
5/29/2015 14:59:30	0.916694	0.00104529	0.00104529	0.916694																									
5/29/2015 15:00:30	1.16663	0.00102247	0.00102247	1.16663	0.000745472																								
5/29/2015 15:01:30	0.499939	0.00028584	0.00028584	0.499939	0.000147697																								
5/29/2015 15:02:30	1.16287	0.000996831	0.000996831	1.07981	0.000727305																								
5/29/2015 15:03:30	0.668953	0.00156993	0.00156993	0.668953																									
5/29/2015 15:04:30	0.999966	0.00101886	0.00101886	0.999966	0.000784263																								
5/29/2015 15:05:30	2.91655	0.00361942	0.00361942	2.91655	0.00298665																								
5/29/2015 15:06:30	9.83225	0.00709086	0.00709086	9.74892	0.00456837																								
5/29/2015 15:07:30	10.3	0.00766838	0.00766838	10.3																									
5/29/2015 15:08:30	2.25731	0.00331039	0.00331039	2.1737	0.00290387																								
5/29/2015 15:09:30	0.996615	0.00312069	0.00172246	0.996615	0.00287684																								
5/29/2015 15:10:30	0.916511	0.0019389	0.0019389	0.916511																									
5/29/2015 15:11:30	0.919751	0.000783422	0.000783422	0.919751	0.000564362																								
5/29/2015 15:12:30	1.08349	0.00181193	0.00181193	1.00014	0.00165002																								
5/29/2015 15:13:30	0.666489	0.00130061	0.00130061	0.666489	0.00119635																								
5/29/2015 15:14:30	0.916575	0.000958683	0.000958683	0.916575	0.000766473																								
5/29/2015 15:15:30	1.417	0.00204585	0.00204585	1.417	0.0017781																								
5/29/2015 15:16:30	3.41627	0.0027514	0.0027514	3.41627	0.00192354																								
5/29/2015 15:17:30	1.25019	0.00137917	0.00137917	1.25019	0.0011117																								
5/29/2015 15:18:30	1.24966	0.000991605	0.000991605	1.24966	0.000690409																								
5/29/2015 15:19:30	1.16671	0.00158289	0.00158289	1.16671	0.0013511																								
5/29/2015 15:20:30	1.16637	0.00293309	0.00293309	1.16637	0.00285479																								
5/29/2015 15:21:30	1.00002	0.00119867	0.00119867	1.00002																									
5/29/2015 15:22:30	1.24609	0.00183693	0.00183693	1.16302	0.00161785																								
5/29/2015 15:23:30	1.08656	0.00242158	0.00242158	1.08656	0.00229968																								
5/29/2015 15:24:30	0.747605	0.00139686	0.00139686	0.747605	0.00129028																								
5/29/2015 15:25:30	1.17428	0.00078649	0.00078649	1.17428	0.000484672																								
5/29/2015 15:26:30	1.6666	0.00229871	0.00229871	1.58327	0.00199715																								
5/29/2015 15:27:30	2.08318	0.00395656	0.00392479	2.08318	0.00356358																								
5/29/2015 15:28:30	0.914129	0.00108784	0.00108784	0.914129	0.000893294																								
5/29/2015 15:29:30	1.00293	0.00112218	0.00112218	1.00293	0.000896905																								
5/29/2015 15:30:30	1.33334	0.00140798	0.00140798	1.33334	0.00111111																								
5/29/2015 15:31:30	1.16676	0.0011173	0.0011173	1.16676	0.000838124																								
5/29/2015 15:32:30	1.08308	0.00219172	0.00219172	1.08308	0.00205994																								
5/29/2015 15:33:30	1.32864	0.00570933	0.00257199	1.32864																									
5/29/2015 15:34:30	0.836206	0.000424061	0.000424061	0.752586	0.000194923																								
5/29/2015 15:35:30	1.50019	0.00259972	0.00259972	1.50019	0.00236978																								
5/29/2015 15:36:30	1.74973	0.00134152	0.00134152	1.74973																									
5/29/2015 15:37:30	1.91678	0.00147714	0.00147714	1.83344	0.00100296																								
5/29/2015 15:38:30	0.833235	0.000562938	0.000562938	0.833235	0.00034154																								
5/29/2015 15:39:30	4.66679	0.00579533	0.00579533	4.66679	0.00476805																								
5/29/2015 15:40:30	1.66655	0.00166366	0.00166366	1.66655	0.001284																								
5/29/2015 15:41:30	1.99997	0.001962	0.001962	1.99997	0.00150814																								
5/29/2015 15:42:30	1.33322	0.00217023	0.00217023	1.24989	0.00196153																								
5/29/2015 15:43:30	1.16664	0.001512	0.001512	1.08331	0.0012906																								
5/29/2015 15:44:30	1.83351	0.00211061	0.00211061	1.83351	0.00175107																								
5/29/2015 15:45:30	1.7437	0.00233688	0.00233688	1.7437	0.00196312																								
5/29/2015 15:46:30	2.08362	0.00243635	0.00243635	2.08362	0.00200927																								
5/29/2015 15:47:30	1.67228	0.00120405	0.00120405	1.58867	0.000770666																								
5/29/2015 15:48:30	1.08319	0.000757465	0.000757465	1.08319	0.000481499																								
5/29/2015 15:49:30	7.72369	0.0138709	0.00778716	7.72369	0.0119759																								
5/29/2015 15:50:30	1.67173	0.00129737	0.00129737	1.58814	0.000886444																								
5/29/2015 15:51:30	0.833462	0.00181873	0.00181873	0.833462	0.00171978																								
5/29/2015 15:52:30	0.749884	0.00115029	0.00115029	0.749884	0.00101581																								
5/29/2015 15:53:30	1.25011	0.0012993	0.0012993	1.25011																									
5/29/2015 15:54:30	1.41176	0.00122838	0.00122838	1.41176	0.000888795																								
5/29/2015 15:55:30	0.585391	0.000557401	0.000557401	0.585391	0.000424503																								
5/29/2015 15:56:30	0.916521	0.000948109	0.000948109	0.916521	0.000746262																								
5/29/2015 15:57:30	2.58324	0.00312443	0.00312443	2.58324	0.00257562																								
5/29/2015 15:58:30	4.5013	0.00625393	0.00522931	4.5013	0.00518358																								
5/29/2015 15:59:30	1.83286	0.00163707	0.00163707	1.83286																									
5/29/2015 16:00:30	1.41205	0.00602505	0.0025696	1.41205	0.00573432																								
5/29/2015 16:01:30	5.60159	0.00348183	0.00348183	5.51798	0.00198295																								
5/29/2015 16:02:30	5.91754	0.00474544	0.00474544	5.83419																									
5/29/2015 16:03:30	3.58277	0.00358273	0.00358273	3.58277																									
5/29/2015 16:04:30	1.49981	0.00155524	0.00155524	1.49981	0.00122959																								
5/29/2015 16:05:30	7.66573	0.00664458	0.00664458	7.66573	0.00476528																								
5/29/2015 16:06:30	16.3368	0.0103823	0.0103823	16.2535																									
5/29/2015 16:07:30	1.16264	0.00184421	0.00184421	1.16264	0.00165867																								
5/29/2015 16:08:30	0.585279	0.000651681	0.000651681	0.585279	0.000535702																								
5/29/2015 16:09:30	1.24998	0.000710772	0.000710772	1.16665	0.000373288																								
5/29/2015 16:10:30	1.08329	0.00194302	0.00194302	0.999963	0.00180033																								
5/29/2015 16:11:30	0.747468	0.00140777	0.00140777	0.747468																									
5/29/2015 16:12:30	1.16665	0.00146912	0.00146912	1.08332	1.23E-03																								
5/29/2015 16:13:30	0.416744	0.000671193	0.000671193	0.416744																									
5/29/2015 16:14:30	0.835898	0.00402134	0.00320767	0.835898	0.00401818																								
5/29/2015 16:15:30	0.910678	0.00150999	0.00150999	0.910678	0.00138248																								
5/29/2015 16:16:30	1.00338	0.00288101	0.00251777	0.919767	0.00272467																								
5/29/2015 16:17:30	0.916634	0.00160534	0.00160534	0.916634	0.00143943																								
5/29/2015 16:18:30	0.916556	0.000860108	0.000860108	0.916556	0.000660819																								
5/29/2015 16:19:30	0.750092	0.000820973	0.000820973	0.750092	0.000659626																								
5/29/2015 16:20:30	0.919666	0.00865707	0.00190978	0.83606	0.00847005																								
5/29/2015 16:21:30	0.500011	0.000999111	0.000999111	0.500011	0.000938321																								
5/29/2015 16:22:30	0.916513	0.00122874	0.00122874	0.916513	0.00106224																								
5/29/2015 16:23:30	1.16694	0.00223583	0.00218305	1.00023	0.00200405																								
5/29/2015 16:24:30	0.749916	0.00649348	0.00239376	0.749916	0.00640942																								
5/29/2015 16:25:30	0.916395	0.00189966	0.00189966	0.916395	0.00178532																								
5/29/2015 16:26:30	1.08012	0.00108006	0.00108006	0.997031	0.000832814																								
5/29/2015 16:27:30	0.999771	0.00181701	0.00181701	0.999771	0.00166942																								
5/29/2015 16:28:30	0.666538	0.00102183	0.00102183	0.583221	9.22E-04																								
5/29/2015 16:29:30	0.501561	0.00210106	0.00170127	0.501561	0.00202305																								
5/29/2015 16:30:30	1.07981	0.00306574	0.00306574	1.07981	2.97E-03																								
5/29/2015 16:31:30	1.08689	0.00170134	0.00170134	1.08689	0.00151738																								
5/29/2015 16:32:30	0.745185	0.000833055	0.000833055	0.745185	0.000675471																								
5/29/2015 16:33:30	0.334366	0.000310411	0.000310411	0.334366	0.000233563																								
5/29/2015 16:34:30	0.501597	0.000613115	0.000613115	0.501597	0.00051306																								
5/29/2015 16:35:30	1.08333	0.00127414	0.00127414	1.08333	0.00104389																								
5/29/2015 16:36:30	0.33217	0.000657903	0.000657903	0.33217	0.000609157																								
5/29/2015 16:37:30	0.830688	0.000904559	0.000904559	0.830688	0.000725097																								
5/29/2015 16:38:30	0.587247	0.00043826	0.00043826	0.587247	0.000289598																								
5/29/2015 16:39:30	0.415193	0.000562195	0.000562195	0.415193	0.000478874																								
5/29/2015 16:40:30	0.333375	0.000299876	0.000299876	0.333375	0.000214909																								
5/29/2015 16:41:30	0.583146	0.00149604	0.00149604	0.583146	1.46E-03																								
5/29/2015 16:42:30	0.334423	0.000521846	0.000521846	0.334423	0.000469465																								
5/29/2015 16:43:30	0.828097	0.00274937	0.00254705	0.828097	0.00263995																								
5/29/2015 16:44:30	1.338	0.000900436	0.000900436	1.338	5.53E-04																								
5/29/2015 16:45:30	2.91565	0.00288835	0.00288835	2.83235	0.00218746																								
5/29/2015 16:46:30	0.836182	0.000685312	0.000685312	0.668946	0.000486588																								
5/29/2015 16:47:30	0.750098	0.00351095	0.0025023	0.750098	0.00343702																								
5/29/2015 16:48:30	0.333271	0.00115038	0.00115038	0.333271	0.00114983																								
5/29/2015 16:49:30	0.583388	0.000402446	0.000402446	0.583388																									
5/29/2015 16:50:30	5.24852	0.00504618	0.00485981	5.24852	0.0037188																								
5/29/2015 16:51:30	7.9979	0.0054853	0.0054853	7.9979																									
5/29/2015 16:52:30	1.49993	0.00112263	0.00112263	1.49993	0.000734992																								
5/29/2015 16:53:30	5.58597	0.00430768	0.00430768	5.5026	0.00288727																								
5/29/2015 16:54:30	1.07926	0.00140145	0.00140145	1.07926	0.00119027																								
5/29/2015 16:55:30	0.66895	0.000636662	0.000636662	0.66895	0.00048265																								
5/29/2015 16:56:30	0.498268	0.000423363	0.000423363	0.498268	0.000303662																								
5/29/2015 16:57:30	0.585474	0.00207755	0.00158717	0.585474	0.00196295																								
5/29/2015 16:58:30	0.333328	0.000470132	0.000470132	0.333328	0.000417564																								
5/29/2015 16:59:30	0.833242	0.000805896	0.000805896	0.833242	0.000607203																								
5/29/2015 17:00:30	1.66675	0.00143807	0.00143807	1.66675	0.00103922																								
5/29/2015 17:01:30	0.750178	0.00152339	0.00152339	0.750178	0.00143052																								
5/29/2015 17:02:30	0.913225	0.000963708	0.000963708	0.913225	0.000767441																								
5/29/2015 17:03:30	2.50853	0.00208851	0.00208851	2.50853	0.00149297																								
5/29/2015 17:04:30	13.4944	0.00966386	0.00966386	13.4944																									
5/29/2015 17:05:30	18.1637	0.0124044	0.0124044	17.9971																									
5/29/2015 17:06:30	12.3351	0.00989132	0.00989132	12.3351	0.00683209																								
5/29/2015 17:07:30	0.833002	0.00267024	0.00229967	0.833002	0.00255299																								
5/29/2015 17:08:30	2.40108	0.00208067	0.00208067	2.40108	0.00147961																								
5/29/2015 17:09:30	0.671017	0.000439256	0.000439256	0.754894																									
5/29/2015 17:10:30	0.664377	0.000788491	0.000788491	0.664377	0.000643801																								
5/29/2015 17:11:30	0.585409	0.00209645	0.00150341	0.585409	0.00197847																								
5/29/2015 17:12:30	0.416672	0.00030933	0.00030933	0.416672	0.000202452																								
5/29/2015 17:13:30	1.24555	0.00130707	0.00130707	1.24555	0.00102319																								
5/29/2015 17:14:30	1.00037	0.00190933	0.00190933	1.00037																									
5/29/2015 17:15:30	0.747492	0.00109157	0.00109157	0.747492	0.000966623																								
5/29/2015 17:16:30	0.416631	0.000512169	0.000512169	0.416631	0.000428964																								
5/29/2015 17:17:30	0.50007	0.000346357	0.000346357	0.50007	0.000213832																								
5/29/2015 17:18:30	0.413895	0.000440076	0.000440076	0.413895	0.000355242																								
5/29/2015 17:19:30	0.251662	0.000287869	0.000287869	0.251662	0.000236633																								
5/29/2015 17:20:30	0.503484	0.000258255	0.000258255	0.503484	0.000114483																								
5/29/2015 17:21:30	0.416376	0.000619048	0.000619048	0.416376	0.000544496																								
5/29/2015 17:22:30	2.00645	0.00130521	0.00130521	1.92285	0.000775733																								
5/29/2015 17:23:30	4.48698	0.00270237	0.00270237	4.57007																									
5/29/2015 17:24:30	0.501582	0.00121465	0.00121465	0.501582	0.001178																								
5/29/2015 17:25:30	6.08511	0.00408128	0.00408128	6.08511																									
5/29/2015 17:26:30	2.65739	0.00260224	0.00260224	2.65739	0.00198248																								
5/29/2015 17:27:30	0.583167	0.000576334	0.000576334	0.583167	0.000444148																								
5/29/2015 17:28:30	2.34139	0.00241404	0.00241404	2.25777	0.00187999																								
5/29/2015 17:29:30	0.913462	0.00110003	0.00110003	0.913462	0.00091614																								
5/29/2015 17:30:30	0.499833	0.000597117	0.000597117	0.499833	0.000499218																								
5/29/2015 17:31:30	0.334597	0.000164148	0.000164148	0.334597	6.98E-05																								
5/29/2015 17:32:30	0.498058	0.00381343	0.0014832	0.498058	0.00371345																								
5/29/2015 17:33:30	4.41844	0.00899261	0.00414997	4.41844	0.00785927																								
5/29/2015 17:34:30	3.15625	0.0026764	0.0026764	3.15625																									
5/29/2015 17:35:30	18.5377	0.0124791	0.0124791	18.5377	0.00761958																								
5/29/2015 17:36:30	25.6672	0.0455031	0.0179928	25.6672																									
5/29/2015 17:37:30	28.1539	0.0280305	0.0216342	28.2372																									
5/29/2015 17:38:30	10.5628	0.0076044	0.0076044	10.4803																									
5/29/2015 17:39:30	1.0041	0.0010799	0.0010799	1.0041	0.000857284																								
5/29/2015 17:40:30	6.45845	0.00484869	0.00484869	6.45845																									
5/29/2015 17:41:30	1.49026	0.00164509	0.00164509	1.49026	0.001307																								
5/29/2015 17:42:30	1.67792	0.00128226	0.00128226	1.67792	0.00086114																								
5/29/2015 17:43:30	3.16646	0.00242761	0.00242761	3.16646																									
5/29/2015 17:44:30	3.25052	0.0041848	0.00380765	3.25052	0.00340898																								
5/29/2015 17:45:30	0.583473	0.000421362	0.000421362	0.583473	0.000271337																								
5/29/2015 17:46:30	1.66651	0.00160655	0.00160655	1.66651	0.001212																								
5/29/2015 17:47:30	1.99949	0.00129138	0.00129138	1.99949	0.000765097																								
5/29/2015 17:48:30	1.08007	0.00086684	0.00086684	1.08007	0.000604171																								
5/29/2015 17:49:30	0.250777	0.000238489	0.000238489	0.250777	0.000180648																								
5/29/2015 17:50:30	1.08333	0.00422078	0.00237253	1.16667	0.00454333																								
5/29/2015 17:51:30	0.910392	0.00228981	0.00193975	0.910392	0.00210181																								
5/29/2015 17:52:30	0.830772	0.00122555	0.00122555	0.830772	0.00107279																								
5/29/2015 17:53:30	0.33556	0.00145073	0.00145073	0.33556	0.00146286																								
5/29/2015 17:54:30	0.416726	0.000511698	0.000511698	0.416726	0.000441305																								
5/29/2015 17:55:30	0.501938	0.000509779	0.000509779	0.501938	0.000399847																								
5/29/2015 17:56:30	4.66501	0.00305818	0.00305818	4.66501																									
5/29/2015 17:57:30	10.835	0.00946548	0.00946548	10.7517																									
5/29/2015 17:58:30	6.83264	0.00422007	0.00422007	6.83264																									
5/29/2015 17:59:30	1.16689	0.00142197	0.00142197	1.16689	0.00118075																								
5/29/2015 18:00:30	0.660015	0.00048253	0.00048253	0.660015	0.000314965																								
5/29/2015 18:01:30	2.59149	0.00151657	0.00151657	2.59149	0.000810507																								
5/29/2015 18:02:30	8.72803	0.00677699	0.00677699	8.72803	0.00457301																								
5/29/2015 18:03:30	1.4071	0.00108354	0.00108354	1.4071																									
5/29/2015 18:04:30	0.919623	0.00108794	0.00108794	0.919623	0.000896206																								
5/29/2015 18:05:30	1.83384	0.00114716	0.00114716	1.83384	0.000655111																								
5/29/2015 18:06:30	0.835871	0.000892799	0.000892799	0.835871																									
5/29/2015 18:07:30	1.33321	0.00186578	0.00186578	1.33321	0.00161466																								
5/29/2015 18:08:30	0.747603	0.000582404	0.000582404	0.747603																									
5/29/2015 18:09:30	0.747384	0.00775245	0.00169719	0.747384	0.00758524																								
5/29/2015 18:10:30	0.669014	0.0303594	0.00275263	0.669014	0.0303243																								
5/29/2015 18:11:30	0.585331	0.000424518	0.000424518	0.585331	2.83E-04																								
5/29/2015 18:12:30	0.166658	0.000136791	0.000136791	0.166658	9.59E-05																								
5/29/2015 18:13:30	0.498269	0.000717395	0.000717395	0.498269	0.000621586																								
5/29/2015 18:14:30	0.501706	0.00188991	0.00177344	0.501706	0.00182442																								
5/29/2015 18:15:30	0.8333	0.00117663	0.00117663	0.8333	0.00101109																								
5/29/2015 18:16:30	0.827569	0.00200133	0.00187256	0.827569	0.00183111																								
5/29/2015 18:17:30	0.755385	0.00160424	0.00160424	0.755385	0.00148587																								
5/29/2015 18:18:30	0.499946	0.000585739	0.000585739	0.58327	0.000484779																								
5/29/2015 18:19:30	0.332155	0.000348644	0.000348644	0.332155	0.000273136																								
5/29/2015 18:20:30	1.08322	0.00168438	0.00168438	1.08322	0.00149646																								
5/29/2015 18:21:30	0.67365	0.000472209	0.000472209	0.505237	0.00031521																								
5/29/2015 18:22:30	9.58208	0.00657645	0.00657645	9.58208																									
5/29/2015 18:23:30	25.4051	0.0192944	0.0192944	25.3218																									
5/29/2015 18:24:30	5.00083	0.00359971	0.00359971	5.00083	0.00231916																								
5/29/2015 18:25:30	0.579735	0.000419976	0.000419976	0.662554	0.00027884																								
5/29/2015 18:26:30	1.258	0.00174486	0.00174486	1.258	0.00149213																								
5/29/2015 18:27:30	1.08325	0.000962556	0.000962556	1.08325																									
5/29/2015 18:28:30	0.581243	0.000942595	0.000942595	0.581243	0.000842218																								
5/29/2015 18:29:30	1.00015	0.000913195	0.000913195	1.00015	0.000679742																								
5/29/2015 18:30:30	0.752458	0.0010006	0.0010006	0.752458	0.000867842																								
5/29/2015 18:31:30	0.830965	0.000487006	0.000487006	0.830965	0.000262885																								
5/29/2015 18:32:30	1.83853	0.0011793	0.0011793	1.83853	6.98E-04																								
5/29/2015 18:33:30	1.24143	0.00110604	0.00110604	1.24143																									
5/29/2015 18:34:30	0.996725	0.00272236	0.00232887	0.996725	0.0025453																								
5/29/2015 18:35:30	0.755071	0.000572873	0.000572873	0.671174	0.000390367																								
5/29/2015 18:36:30	1.33732	0.0026415	0.0026415	1.33732	0.00242931																								
5/29/2015 18:37:30	0.997167	0.00383807	0.00339185	0.91407	0.00376931																								
5/29/2015 18:38:30	0.666475	0.000717012	0.000717012	0.666475	0.000568227																								
5/29/2015 18:39:30	0.836213	0.00056267	0.00056267	0.836213	0.000347168																								
5/29/2015 18:40:30	0.581667	0.000871983	0.000871983	0.581667	0.000772194																								
5/29/2015 18:41:30	0.74976	0.00893198	0.00166005	0.74976																									
5/29/2015 18:42:30	1.08669	0.00123536	0.00123536	1.08669	0.0010198																								
5/29/2015 18:43:30	0.7475	0.00101927	0.00101927	0.7475	0.000884502																								
5/29/2015 18:44:30	0.500146	0.000427866	0.000427866	0.500146	0.000309429																								
5/29/2015 18:45:30	0.833738	0.0019248	0.0019248	0.833738	0.00182638																								
5/29/2015 18:46:30	11.9479	0.00872551	0.00872551	11.9479																									
5/29/2015 18:47:30	11.918	0.00847257	0.00847257	11.8347																									
5/29/2015 18:48:30	21.7657	0.0165572	0.0165572	21.7657	0.0110462																								
5/29/2015 18:49:30	0.752646	0.000448937	0.000448937	0.752646	0.000235244																								
5/29/2015 18:50:30	3.84605	0.00259397	0.00259397	3.84605	0.00157893																								
5/29/2015 18:51:30	29.0895	0.0219588	0.0219588	29.0895																									
5/29/2015 18:52:30	27.8123	0.0232548	0.0225648	27.8123																									
5/29/2015 18:53:30	15.6371	0.0138121	0.0138121	15.5534																									
5/29/2015 18:54:30	2.40795	0.00175922	0.00175922	2.40795																									
5/29/2015 18:55:30	0.58535	0.00112654	0.00112654	0.58535	0.00103413																								
5/29/2015 18:56:30	2.09006	0.00209176	0.00209176	2.09006																									
5/29/2015 18:57:30	3.99945	0.00383334	0.00383334	3.99945	0.0029124																								
5/29/2015 18:58:30	14.3689	0.0139523	0.0137916	14.3689	0.0104973																								
5/29/2015 18:59:30	8.78	0.00586102	0.00586102	8.78	3.54E-03																								
5/29/2015 19:00:30	15.8611	0.0121675	0.0121675	15.778																									
5/29/2015 19:01:30	4.59928	0.00428061	0.00428061	4.59928	0.00320669																								
5/29/2015 19:02:30	6.752	0.00437424	0.00437424	6.752	0.00259869																								
5/29/2015 19:03:30	20.7539	0.0151387	0.0151387	20.6705																									
5/29/2015 19:04:30	16.8279	0.0125626	0.0125626	16.8279																									
5/29/2015 19:05:30	10.8343	0.00797604	0.00797604	10.8343																									
5/29/2015 19:06:30	7.16712	0.00787556	0.00782784	7.16712	6.20E-03																								
5/29/2015 19:07:30	14.2825	0.0116194	0.0116194	14.3656																									
5/29/2015 19:08:30	4.59936	0.00331352	0.00331352	4.59936	0.00212384																								
5/29/2015 19:09:30	3.38308	0.0316608	0.00442125	3.38308																									
5/29/2015 19:10:30	0.58539	0.00209736	0.0017094	0.58539	0.00198659																								
5/29/2015 19:11:30	22.0613	0.0168252	0.0168252	22.0613																									
5/29/2015 19:12:30	17.5029	0.01256	0.01256	17.5029	0.00802988																								
5/29/2015 19:13:30	33.7357	0.0262806	0.0262118	33.7357																									
5/29/2015 19:14:30	17.7559	0.0449354	0.0155902	17.7559																									
5/29/2015 19:15:30	20.5663	0.0145659	0.0145659	20.5663	0.00922939																								
5/29/2015 19:16:30	32.5089	0.051876	0.0243569	32.3422																									
5/29/2015 19:17:30	10.6609	0.00715991	0.00715991	10.6609																									
5/29/2015 19:18:30	16.9158	0.0115051	0.0115051	16.9158	0.00704277																								
5/29/2015 19:19:30	0.496497	0.000260879	0.000260879	0.496497	0.000120028																								
5/29/2015 19:20:30	0.418054	0.000630799	0.000630799	0.418054	0.000559989																								
5/29/2015 19:21:30	0.744971	0.000608465	0.000608465	0.744971	0.000427039																								
5/29/2015 19:22:30	0.839273	0.006598	0.00320188	0.839273	0.00649823																								
5/29/2015 19:23:30	0.0833308	3.16E-05	3.16E-05	0.0833308	6.45E-06																								
5/29/2015 19:24:30	2.34118	0.00181839	0.00181839	2.34118	0.0012265																								
5/29/2015 19:25:30	5.91555	0.00370675	0.00370675	5.91555	0.00211793																								
5/29/2015 19:26:30	4.58471	0.00324984	0.00324984	4.58471	0.00207375																								
5/29/2015 19:27:30	4.58342	0.00383518	0.00383518	4.58342	0.00269359																								
5/29/2015 19:28:30	4.98327	0.00368808	0.00368808	4.98327	0.00241578																								
5/29/2015 19:29:30	1.74998	0.00148026	0.00148026	1.74998	0.00104901																								
5/29/2015 19:30:30	6.52093	0.0176311	0.0048835	6.52093	0.015882																								
5/29/2015 19:31:30	15.1947	0.0107489	0.0107489	15.1947																									
5/29/2015 19:32:30	1.08714	0.000586366	0.000586366	1.08714	0.000286401																								
5/29/2015 19:33:30	0.573474	0.000988701	0.000988701	0.573474	0.000903827																								
5/29/2015 19:34:30	0.508397	0.000574934	0.000574934	0.508397	0.00045641																								
5/29/2015 19:35:30	0.830437	0.000531768	0.000531768	0.830437	0.000312131																								
5/29/2015 19:36:30	1.00008	0.000855068	0.000855068	1.00008	0.000609108																								
5/29/2015 19:37:30	0.579493	0.000363947	0.000363947	0.579493	0.000212268																								
5/29/2015 19:38:30	0.922881	0.00121481	0.00121481	0.922881	0.00104929																								
5/29/2015 19:39:30	0.332262	0.000220265	0.000220265	0.249197	0.000119772																								
5/29/2015 19:40:30	1.17415	0.000561681	0.000561681	1.17415	0.000227048																								
5/29/2015 19:41:30	1.49586	0.00130237	0.00130237	1.49586	0.000946855																								
5/29/2015 19:42:30	0.664459	0.000443766	0.000443766	0.664459	0.000274291																								
5/29/2015 19:43:30	0.664429	0.000668144	0.000668144	0.664429	0.000515873																								
5/29/2015 19:44:30	0.0841727	5.69E-05	5.69E-05	0.0841727	3.58E-05																								
5/29/2015 19:45:30	0.248422	0.000124208	0.000124208	0.248422	5.40E-05																								
5/29/2015 19:46:30	0.501524	0.000670114	0.000670114	0.501524																									
5/29/2015 19:47:30	0.250796	0.000251497	0.000251497	0.250796	0.000197092																								
5/29/2015 19:48:30	0.332284	0.000668157	0.000668157	0.332284	0.000620794																								
5/29/2015 19:49:30	0.333156	0.000280364	0.000280364	0.333156	0.000199736																								
5/29/2015 19:50:30	0.418223	0.000224274	0.000224274	0.418223	0.000109039																								
5/29/2015 19:51:30	0.582724	0.000622872	0.000622872	0.582724	0.000502699																								
5/29/2015 19:52:30	0.493483	0.00104293	0.00104293	0.493483	0.000981012																								
5/29/2015 19:53:30	2.52552	0.00154695	0.00154695	2.52552																									
5/29/2015 19:54:30	0.916697	0.000509619	0.000509619	0.916697	0.000260475																								
5/29/2015 19:55:30	0.332313	0.00034114	0.00034114	0.332313	0.000270071																								
5/29/2015 19:56:30	0.583241	0.00071903	0.00071903	0.499921																									
5/29/2015 19:57:30	0.501718	0.000288042	0.000288042	0.501718	0.000150058																								
5/29/2015 19:58:30	0.417708	0.00113134	0.00113134	0.417708	0.00110952																								
5/29/2015 19:59:30	1.15948	0.00137955	0.00137955	1.15948																									
5/29/2015 20:00:30	4.49968	0.0033362	0.0033362	4.41635	0.00218424																								
5/29/2015 20:01:30	10.4854	0.0070225	0.0070225	10.4854																									
5/29/2015 20:02:30	6.58254	0.00398463	0.00398463	6.58254	0.00220549																								
5/29/2015 20:03:30	0.916528	0.00170552	0.00170552	0.833207	0.00162276																								
5/29/2015 20:04:30	0.75018	0.0005416	0.0005416	0.75018																									
