time centers	number conc comb	mass conc comb	number conc BBHG	mass conc BBHG	number conc BBLG	mass conc BBLG	"this is for 20120601 sp244 using calib ID 8,9 (linear fits) with AD corr added, file x001-x013"																						
6-1-2012 09:31:30	7.00274	0.0121382	7.00274	0.0117436	7.00274	0.0123294																							
6-1-2012 09:32:30	5.46454	0.00440497	5.46454	0.00440497	5.46454	0.00457246																							
6-1-2012 09:33:30	4.13373	0.00647733	4.13373	0.00647733	4.13373	0.00659985																							
6-1-2012 09:34:30	3.13275	0.00662976	3.13275	0.00598551	3.13275	0.00668245																							
6-1-2012 09:35:30	3.19061	0.00409284	3.19061	0.00406331	3.19061	0.00415947																							
6-1-2012 09:36:30	3.20938	0.00411469	3.20938	0.00340985	3.20938	0.00420229																							
6-1-2012 09:37:30	2.93272	0.00428097	2.93272	0.00386272	2.93272	0.00436013																							
6-1-2012 09:38:30	3.53576	0.00653399	3.53576	0.00543919	3.53576	0.00661992																							
6-1-2012 09:39:30	2.93271	0.00405031	2.93271	0.00405031	2.93271	0.00409984																							
6-1-2012 09:40:30	5.06755	0.0117952	5.06755	0.0098201	5.06755	0.0118982																							
6-1-2012 09:41:30	4.86546	0.00660557	4.86546	0.00660557	4.86546	0.00669733																							
6-1-2012 09:42:30	4.93347	0.00509802	4.93347	0.00509802	4.93347	0.00521969																							
6-1-2012 09:43:30	3.06658	0.00370544	3.06658	0.00370544	3.06658	0.00377227																							
6-1-2012 09:44:30	3.77533	0.00721108	3.77533	0.00568558	3.77533	0.00728182																							
6-1-2012 09:45:30	2.54928	0.00413739	2.54928	0.00413739	2.54928	0.00418089																							
6-1-2012 09:46:30	3.06746	0.0027886	3.06746	0.0027886	3.06746	0.00286914																							
6-1-2012 09:47:30	3.19951	0.00549959	3.19951	0.00532288	3.19951	0.00557197																							
6-1-2012 09:48:30	3.45464	0.00687574	3.45464	0.00593103	3.45464	0.00697116																							
6-1-2012 09:49:30	2.20717	0.00302693	2.20717	0.00302693	2.20717	0.00307825																							
6-1-2012 09:50:30	2.53358	0.0030919	2.53358	0.0030989	2.53358	0.00314537																							
6-1-2012 09:51:30	2.05401	0.00149674	2.05401	0.00149674	2.05401	0.0015545																							
6-1-2012 09:52:30	2.34027	0.00178835	2.34027	0.00178835	2.34027	0.00184986																							
6-1-2012 09:53:30	1.93982	0.0029678	1.93982	0.0029678	1.93982	0.00299736																							
6-1-2012 09:54:30	1.46666	0.00164828	1.46666	0.00164828	1.46666	0.00167523																							
6-1-2012 09:55:30	1.66651	0.00151586	1.66651	0.00151586	1.66651	0.00155514																							
6-1-2012 09:56:30	3.00003	0.00313801	3.00003	0.00313801	3.00003	0.0032141																							
6-1-2012 09:57:30	7.04512	0.00899699	7.04512	0.00892712	7.04512	0.00918526																							
6-1-2012 09:58:30	6.88824	0.010478	6.88824	0.00786233	6.88824	0.0106685																							
6-1-2012 09:59:30	10.865	0.016796	10.865	0.0141904	10.865	0.0170538																							
6-1-2012 10:00:30	7.10947	0.00981983	7.10947	0.00981983	7.10947	0.00998678																							
6-1-2012 10:01:30	6.15497	0.00483573	6.15497	0.00483573	6.15497	0.00500969																							
6-1-2012 10:02:30	6.93684	0.0132086	6.93684	0.0131258	6.93684	0.0133271																							
6-1-2012 10:03:30	9.59468	0.0120893	9.59468	0.0120893	9.59468	0.0122981																							
6-1-2012 10:04:30	10.6709	0.0183449	10.6709	0.0158426	10.6709	0.0185807																							
6-1-2012 10:05:30	11.5996	0.023587	11.5996	0.0175096	11.5996	0.0238455																							
6-1-2012 10:06:30	10.4002	0.0233418	10.4002	0.0147398	10.4002	0.0236055																							
6-1-2012 10:07:30	12.1045	0.0176639	12.1045	0.0171503	12.1045	0.0179533																							
6-1-2012 10:08:30	11.7628	0.0137866	11.7628	0.013813	11.7628	0.014086																							
6-1-2012 10:09:30	13.7098	0.0214556	13.7098	0.019557	13.7098	0.0217835																							
6-1-2012 10:10:30	12.8252	0.0173516	12.8252	0.0172874	12.8252	0.0176596																							
6-1-2012 10:11:30	11.4014	0.0145214	11.4014	0.0139612	11.4014	0.0148108																							
6-1-2012 10:12:30	8.99936	0.0122465	8.99936	0.0121017	8.99936	0.0124465																							
6-1-2012 10:13:30	8.13475	0.00917738	8.13475	0.00838068	8.13475	0.00936808																							
6-1-2012 10:14:30	8.55807	0.0101549	8.55807	0.0101549	8.55807	0.0103576																							
6-1-2012 10:15:30	8.73347	0.0131439	8.73347	0.0127022	8.6668	0.0133517																							
6-1-2012 10:16:30	6.31246	0.0117031	6.31246	0.0112519	6.31246	0.0117993																							
6-1-2012 10:17:30	4.80113	0.00977691	4.80113	0.00802385	4.80113	0.00986721																							
6-1-2012 10:18:30	3.86476	0.00479154	3.86476	0.00479154	3.86476	0.00489563																							
6-1-2012 10:19:30	6.067	0.00896793	6.067	0.00869038	6.067	0.00908491																							
6-1-2012 10:20:30	8.12134	0.00921056	8.12134	0.00921056	8.12134	0.00943338																							
6-1-2012 10:21:30	11.0653	0.0161527	11.0653	0.0157546	11.0653	0.0164223																							
6-1-2012 10:22:30	11.9991	0.0157623	11.9991	0.0156487	11.9991	0.0160457																							
6-1-2012 10:23:30	13.4717	0.0210996	13.4717	0.0196725	13.4717	0.0213835																							
6-1-2012 10:24:30	12.9293	0.0135792	12.9293	0.0135078	12.9293	0.0139029																							
6-1-2012 10:25:30	15.2711	0.0180027	15.2711	0.0178877	15.2711	0.0183714																							
6-1-2012 10:26:30	16.5293	0.0267742	16.5293	0.0169384	16.5293	0.0272189																							
6-1-2012 10:27:30	16.5999	0.0245836	16.5999	0.0225974	16.5999	0.0249915																							
6-1-2012 10:28:30	15.1334	0.0185076	15.1334	0.0178357	15.1334	0.0188901																							
6-1-2012 10:29:30	12.8679	0.0199271	12.8679	0.0166222	12.8679	0.0202639																							
6-1-2012 10:30:30	13.1323	0.0199773	13.1323	0.0192996	12.9989	0.0202718																							
6-1-2012 10:31:30	12.4008	0.0148712	12.4008	0.0148937	12.4008	0.015172																							
6-1-2012 10:32:30	11.7312	0.0161694	11.7312	0.0153153	11.7312	0.0164344																							
6-1-2012 10:33:30	14.2686	0.0234159	14.2686	0.0175076	14.2686	0.0237584																							
6-1-2012 10:34:30	13.4048	0.018579	13.4048	0.0183367	13.4048	0.0189042																							
6-1-2012 10:35:30	13.9308	0.0184329	13.9308	0.0181599	13.9308	0.0187667																							
6-1-2012 10:36:30	14.5325	0.0225685	14.5325	0.0210685	14.5325	0.022897																							
6-1-2012 10:37:30	13.6668	0.0259675	13.6668	0.0196695	13.6668	0.0263054																							
6-1-2012 10:38:30	14.6037	0.017017	14.6037	0.017017	14.6037	0.0173617																							
6-1-2012 10:39:30	13.6591	0.0163248	13.6591	0.0155068	13.6591	0.0166551																							
6-1-2012 10:40:30	14.8018	0.0182041	14.8018	0.0176057	14.6684	0.0185448																							
6-1-2012 10:41:30	13.2009	0.0187692	13.2009	0.0153469	13.2009	0.019107																							
6-1-2012 10:42:30	12.7996	0.0158689	12.7996	0.0157688	12.7329	0.016153																							
6-1-2012 10:43:30	12.6033	0.0243924	12.6033	0.0195339	12.6033	0.0246783																							
6-1-2012 10:44:30	12.0645	0.0161134	12.0645	0.0157274	11.9978	0.0163884																							
6-1-2012 10:45:30	11.5322	0.0130983	11.5322	0.0130983	11.5322	0.0133867																							
6-1-2012 10:46:30	11.8668	0.0205461	11.8668	0.0134777	11.8668	0.0208216																							
6-1-2012 10:47:30	11.2667	0.0185609	11.2667	0.0163558	11.2667	0.0188514																							
6-1-2012 10:48:30	10.0675	0.0114561	10.0675	0.0114561	10.0675	0.0116909																							
6-1-2012 10:49:30	9.53124	0.0115738	9.53124	0.0108447	9.53124	0.0118067																							
6-1-2012 10:50:30	10.5361	0.0154372	10.5361	0.0140617	10.6027	0.0156924																							
6-1-2012 10:51:30	10.3291	0.0155029	10.3291	0.0140758	10.3291	0.0157704																							
6-1-2012 10:52:30	9.93354	0.0174897	9.93354	0.0159761	9.86687	0.0176959																							
6-1-2012 10:53:30	8.80097	0.0107963	8.80097	0.0108	8.80097	0.0110238																							
6-1-2012 10:54:30	9.59843	0.0233374	9.59843	0.0131459	9.59843	0.0235821																							
6-1-2012 10:55:30	9.13344	0.0105678	9.13344	0.0105678	9.13344	0.0107893																							
6-1-2012 10:56:30	9.47091	0.0114538	9.47091	0.0114538	9.47091	0.011683																							
6-1-2012 10:57:30	8.99777	0.0117835	8.99777	0.0117187	8.99777	0.011964																							
6-1-2012 10:58:30	9.73473	0.0110568	9.73473	0.0110568	9.66805	0.0112714																							
6-1-2012 10:59:30	10.0642	0.013547	10.0642	0.0128692	9.99751	0.013789																							
6-1-2012 11:00:30	9.73084	0.0155878	9.73084	0.0146301	9.66419	0.0157999																							
6-1-2012 11:01:30	10.8051	0.0160519	10.8051	0.0159757	10.8051	0.016335																							
6-1-2012 11:02:30	9.86766	0.016255	9.86766	0.0125	9.86766	0.0165019																							
6-1-2012 11:03:30	8.46412	0.0128424	8.46412	0.0114941	8.39747	0.0130617																							
6-1-2012 11:04:30	9.0653	0.0131965	9.0653	0.0123433	9.0653	0.0133984																							
6-1-2012 11:05:30	9.86789	0.0199211	9.86789	0.0174569	9.86789	0.0200851																							
6-1-2012 11:06:30	8.93424	0.0165164	8.93424	0.0152729	8.93424	0.0166683																							
6-1-2012 11:07:30	10.3991	0.0188319	10.3991	0.01664	10.3991	0.0190385																							
6-1-2012 11:08:30	9.33293	0.0100222	9.33293	0.00911366	9.33293	0.0102844																							
6-1-2012 11:09:30	7.99759	0.00942264	7.99759	0.00942264	7.93094	0.00959195																							
6-1-2012 11:10:30	9.26925	0.0126236	9.26925	0.0126236	9.26925	0.012822																							
6-1-2012 11:11:30	9.79925	0.0118449	9.79925	0.0118449	9.73259	0.0121217																							
6-1-2012 11:12:30	9.79952	0.0116178	9.79952	0.0116178	9.79952	0.0118153																							
6-1-2012 11:13:30	10.0018	0.0124213	10.0018	0.0124213	10.0018	0.0126544																							
6-1-2012 11:14:30	9.59944	0.0117037	9.59944	0.0117037	9.59944	0.011927																							
6-1-2012 11:15:30	8.13454	0.0142535	8.13454	0.0132155	8.13454	0.0144243																							
6-1-2012 11:16:30	8.46508	0.012918	8.46508	0.0123367	8.46508	0.0131719																							
6-1-2012 11:17:30	8.19848	0.0114345	8.19848	0.0111614	8.13183	0.011652																							
6-1-2012 11:18:30	7.53209	0.00596953	7.53209	0.00596953	7.53209	0.00619673																							
6-1-2012 11:19:30	7.6037	0.0120687	7.6037	0.011393	7.6037	0.0122002																							
6-1-2012 11:20:30	8.73027	0.00934862	8.73027	0.00921226	8.66363	0.0095387																							
6-1-2012 11:21:30	8.46984	0.0117924	8.46984	0.0116009	8.53654	0.0120179																							
6-1-2012 11:22:30	9.12988	0.0107124	9.12988	0.0107151	9.12988	0.0109216																							
6-1-2012 11:23:30	7.93546	0.0121128	7.93546	0.0115809	7.93546	0.01228																							
6-1-2012 11:24:30	7.33498	0.0125572	7.33498	0.0103437	7.2683	0.0127363																							
6-1-2012 11:25:30	7.66414	0.00858863	7.66414	0.00858863	7.66414	0.00879584																							
6-1-2012 11:26:30	5.66764	0.00884594	5.66764	0.00884594	5.66764	0.0089333																							
6-1-2012 11:27:30	5.33168	0.0060645	5.33168	0.0060645	5.33168	0.00618433																							
6-1-2012 11:28:30	7.06946	0.00867309	7.06946	0.00867309	7.06946	0.00887716																							
6-1-2012 11:29:30	5.39908	0.00622652	5.39908	0.00598735	5.39908	0.00635926																							
6-1-2012 11:30:30	1.59379	0.0030472	1.59379	0.0030472	1.59379	0.00307312																							
6-1-2012 11:31:30	1.33872	0.00158815	1.33872	0.00158815	1.33872	0.00162489																							
6-1-2012 11:32:30	1.53892	0.00284644	1.53892	0.00249671	1.53892	0.00287919																							
6-1-2012 11:33:30	1.46598	0.00222371	1.46598	0.00211108	1.46598	0.00226015																							
6-1-2012 11:34:30	1.86009	0.00382198	1.86009	0.00382198	1.86009	0.00385504																							
6-1-2012 11:35:30	1.80745	0.00160616	1.80745	0.00160616	1.80745	0.00165701																							
6-1-2012 11:36:30	1.99245	0.00453917	1.99245	0.00395466	1.99245	0.00458608																							
6-1-2012 11:37:30	3.27777	0.00372432	3.27777	0.00372432	3.27777	0.0038006																							
6-1-2012 11:38:30	3.26608	0.00347414	3.26608	0.00347414	3.26608	0.00356801																							
6-1-2012 11:39:30	3.60101	0.00362335	3.60101	0.00362335	3.60101	0.00371807																							
6-1-2012 11:40:30	1.9264	0.001818	1.9264	0.001818	1.9264	0.00187438																							
6-1-2012 11:41:30	2.0073	0.00260646	2.0073	0.00260646	2.0073	0.00266465																							
6-1-2012 11:42:30	2.19932	0.00416024	2.19932	0.00416024	2.19932	0.00419173																							
6-1-2012 11:43:30	2.06009	0.00342456	2.06009	0.00343112	2.06009	0.00347402																							
6-1-2012 11:44:30	2.74252	0.00321591	2.74252	0.00321591	2.74252	0.00327717																							
6-1-2012 11:45:30	0.933167	0.00192357	0.933167	0.00192357	0.933167	0.0019499																							
6-1-2012 11:46:30	0.728368	0.00195003	0.728368	0.00165854	0.728368	0.00196771																							
6-1-2012 11:47:30	0.802789	0.00063613	0.802789	0.00063613	0.802789	0.00065518																							
6-1-2012 11:48:30	0.866538	0.00109586	0.866538	0.00109586	0.866538	0.00111554																							
6-1-2012 11:49:30	0.802828	0.000537206	0.802828	0.000537206	0.802828	0.000563671																							
6-1-2012 11:50:30	0.863738	0.00108896	0.863738	0.00108896	0.863738	0.00110923																							
6-1-2012 11:51:30	0.667004	0.000946963	0.667004	0.000946963	0.600304	0.000946519																							
6-1-2012 11:52:30	0.802377	0.00146018	0.802377	0.00146018	0.802377	0.00147126																							
6-1-2012 11:53:30	0.933438	0.00233932	0.933438	0.00203818	0.933438	0.00235629																							
6-1-2012 11:54:30	0.733299	0.0010475	0.733299	0.0010475	0.733299	0.00106494																							
6-1-2012 11:55:30	0.666561	0.00284832	0.666561	0.0027811	0.666561	0.00285453																							
6-1-2012 11:56:30	0.929885	0.00122577	0.929885	0.00122577	0.929885	0.00123373																							
6-1-2012 11:57:30	1.33804	0.0012087	1.33804	0.0012087	1.33804	0.00125075																							
6-1-2012 11:58:30	1.80062	0.00129448	1.80062	0.00129448	1.80062	0.00135946																							
6-1-2012 11:59:30	1.52798	0.003934	1.52798	0.003934	1.52798	0.00396398																							
6-1-2012 12:00:30	1.53369	0.0021334	1.53369	0.0021334	1.53369	0.00218556																							
6-1-2012 12:01:30	1.80005	0.00902489	1.80005	0.00369227	1.80005	0.00911111																							
6-1-2012 12:02:30	1.40444	0.00203775	1.40444	0.00203775	1.40444	0.00207746																							
6-1-2012 12:03:30	1.26207	0.000974514	1.26207	0.000974514	1.26207	0.00101741																							
6-1-2012 12:04:30	0.869517	0.0105922	0.869517	0.00203082	0.869517	0.0106072																							
6-1-2012 12:05:30	1.66668	0.00143047	1.66668	0.00143047	1.66668	0.00146432																							
6-1-2012 12:06:30	0.933485	0.0051958	0.933485	0.002991	0.933485	0.00522129																							
6-1-2012 12:07:30	1.46617	0.00291913	1.46617	0.00291913	1.46617	0.00294892																							
6-1-2012 12:08:30	1.39079	0.0029431	1.39079	0.0029431	1.39079	0.00295305																							
6-1-2012 12:09:30	1.3424	0.00443759	1.3424	0.00265365	1.27528	0.00446533																							
6-1-2012 12:10:30	1.5334	0.00205142	1.5334	0.00205142	1.5334	0.00208759																							
6-1-2012 12:11:30	0.861113	0.000718071	0.861113	0.000718071	0.861113	0.000742573																							
6-1-2012 12:12:30	0.872363	0.000566882	0.872363	0.000566882	0.872363	0.000595429																							
6-1-2012 12:13:30	0.800194	0.00174682	0.800194	0.00174682	0.800194	0.00177031																							
6-1-2012 12:14:30	0.666443	0.000914908	0.666443	0.000914908	0.666443	0.000941991																							
6-1-2012 12:15:30	0.666589	0.000644252	0.666589	0.000644252	0.666589	0.000661817																							
6-1-2012 12:16:30	0.933476	0.00267029	0.933476	0.001838	0.933476	0.00270963																							
6-1-2012 12:17:30	0.866572	0.00148049	0.866572	0.00148049	0.866572	0.00149834																							
6-1-2012 12:18:30	1.20001	0.00111762	1.20001	0.00111762	1.20001	0.00115386																							
6-1-2012 12:19:30	0.666787	0.00103003	0.666787	0.00103003	0.666787	0.00103988																							
6-1-2012 12:20:30	1.00019	0.001067	1.00019	0.001067	1.00019	0.00108441																							
6-1-2012 12:21:30	0.866409	0.000803178	0.866409	0.000803178	0.866409	0.000821724																							
6-1-2012 12:22:30	0.79737	0.00073993	0.79737	0.00073993	0.79737	0.000762066																							
6-1-2012 12:23:30	0.599842	0.00186081	0.599842	0.00154288	0.599842	0.0018721																							
6-1-2012 12:24:30	1.0037	0.00142577	1.0037	0.00142577	1.0037	0.00144318																							
6-1-2012 12:25:30	0.799694	0.00134068	0.799694	0.00134068	0.799694	0.00135901																							
6-1-2012 12:26:30	0.930658	0.00208694	0.930658	0.00208694	0.930658	0.00209636																							
6-1-2012 12:27:30	0.332221	0.000170105	0.332221	0.000170105	0.332221	0.000181934																							
6-1-2012 12:28:30	1.34218	0.00351332	1.34218	0.00351332	1.34218	0.00355358																							
6-1-2012 12:29:30	0.600028	0.000326801	0.600028	0.000326801	0.600028	0.000344477																							
6-1-2012 12:30:30	1.06651	0.00113715	1.06651	0.00113715	1.06651	0.00117268																							
6-1-2012 12:31:30	1.00007	0.00106408	1.00007	0.00106408	1.00007	0.00108298																							
6-1-2012 12:32:30	0.266706	0.000106734	0.266706	0.000106734	0.266706	0.00011596																							
6-1-2012 12:33:30	0.999728	0.0026675	0.999728	0.00253251	0.999728	0.00269059																							
6-1-2012 12:34:30	0.799959	0.000622756	0.799959	0.000622756	0.733296	0.000629214																							
6-1-2012 12:35:30	0.800007	0.000597028	0.800007	0.000597028	0.800007	0.000618852																							
6-1-2012 12:36:30	0.996965	0.00171303	0.996965	0.00171303	0.996965	0.00172293																							
6-1-2012 12:37:30	0.869596	0.000905999	0.869596	0.000905999	0.869596	0.000933298																							
6-1-2012 12:38:30	0.533442	0.0002863	0.533442	0.0002863	0.533442	0.000306209																							
6-1-2012 12:39:30	0.797128	0.00180114	0.797128	0.00180114	0.797128	0.00182178																							
6-1-2012 12:40:30	0.869601	0.00157478	0.869601	0.00157478	0.869601	0.00160207																							
6-1-2012 12:41:30	1.19972	0.000841333	1.19972	0.000841333	1.19972	0.000879405																							
6-1-2012 12:42:30	0.595851	0.00156207	0.595851	0.00149312	0.595851	0.00158039																							
6-1-2012 12:43:30	0.871919	0.00236121	0.871919	0.00236121	0.871919	0.00242963																							
6-1-2012 12:44:30	0.225113	0.000283699	0.225113	0.000283699	0.225113	0.000286333																							
6-1-2012 12:45:30	0	0	0	0	0	0																							
6-1-2012 12:46:30																													
6-1-2012 12:47:30																													
6-1-2012 12:48:30																													
6-1-2012 12:49:30																													
6-1-2012 12:50:30																													
6-1-2012 12:51:30																													
6-1-2012 12:52:30																													
6-1-2012 12:53:30																													
6-1-2012 12:54:30																													
6-1-2012 12:55:30																													
6-1-2012 12:56:30																													
6-1-2012 12:57:30																													
6-1-2012 12:58:30																													
6-1-2012 12:59:30																													
6-1-2012 13:00:30																													
6-1-2012 13:01:30																													
6-1-2012 13:02:30																													
6-1-2012 13:03:30																													
6-1-2012 13:04:30																													
6-1-2012 13:05:30																													
6-1-2012 13:06:30																													
6-1-2012 13:07:30																													
6-1-2012 13:08:30																													
6-1-2012 13:09:30																													
6-1-2012 13:10:30																													
6-1-2012 13:11:30																													
6-1-2012 13:12:30																													
6-1-2012 13:13:30																													
6-1-2012 13:14:30	0	0	0	0	0	0																							
6-1-2012 13:15:30																													
6-1-2012 13:16:30																													
6-1-2012 13:17:30																													
6-1-2012 13:18:30																													
6-1-2012 13:19:30																													
6-1-2012 13:20:30																													
6-1-2012 13:21:30																													
6-1-2012 13:22:30																													
6-1-2012 13:23:30																													
6-1-2012 13:24:30																													
6-1-2012 13:25:30																													
6-1-2012 13:26:30																													
6-1-2012 13:27:30																													
6-1-2012 13:28:30																													
6-1-2012 13:29:30																													
6-1-2012 13:30:30																													
6-1-2012 13:31:30	0	0	0	0	0	0																							
6-1-2012 13:32:30																													
6-1-2012 13:33:30																													
6-1-2012 13:34:30																													
6-1-2012 13:35:30																													
6-1-2012 13:36:30																													
6-1-2012 13:37:30																													
6-1-2012 13:38:30																													
6-1-2012 13:39:30																													
6-1-2012 13:40:30																													
6-1-2012 13:41:30																													
6-1-2012 13:42:30																													
6-1-2012 13:43:30																													
6-1-2012 13:44:30																													
6-1-2012 13:45:30																													
6-1-2012 13:46:30																													
6-1-2012 13:47:30																													
6-1-2012 13:48:30																													
6-1-2012 13:49:30																													
6-1-2012 13:50:30																													
6-1-2012 13:51:30																													
6-1-2012 13:52:30																													
6-1-2012 13:53:30																													
6-1-2012 13:54:30																													
6-1-2012 13:55:30																													
6-1-2012 13:56:30																													
6-1-2012 13:57:30																													
6-1-2012 13:58:30	0	0	0	0	0	0																							
6-1-2012 13:59:30																													
6-1-2012 14:00:30																													
6-1-2012 14:01:30																													
6-1-2012 14:02:30																													
6-1-2012 14:03:30																													
6-1-2012 14:04:30																													
6-1-2012 14:05:30																													
6-1-2012 14:06:30																													
6-1-2012 14:07:30																													
6-1-2012 14:08:30																													
6-1-2012 14:09:30																													
6-1-2012 14:10:30																													
6-1-2012 14:11:30																													
6-1-2012 14:12:30																													
6-1-2012 14:13:30																													
6-1-2012 14:14:30																													
6-1-2012 14:15:30																													
6-1-2012 14:16:30																													
6-1-2012 14:17:30																													
6-1-2012 14:18:30																													
6-1-2012 14:19:30																													
6-1-2012 14:20:30																													
6-1-2012 14:21:30																													
6-1-2012 14:22:30																													
6-1-2012 14:23:30																													
6-1-2012 14:24:30																													
6-1-2012 14:25:30																													
6-1-2012 14:26:30																													
6-1-2012 14:27:30																													
6-1-2012 14:28:30																													
6-1-2012 14:29:30																													
6-1-2012 14:30:30																													
6-1-2012 14:31:30																													
6-1-2012 14:32:30																													
6-1-2012 14:33:30																													
6-1-2012 14:34:30																													
6-1-2012 14:35:30																													
6-1-2012 14:36:30																													
6-1-2012 14:37:30																													
6-1-2012 14:38:30																													
6-1-2012 14:39:30																													
6-1-2012 14:40:30	0.940453	0.00240238	0.940453	0.00240238	0.940453	0.00244631																							
6-1-2012 14:41:30	0.866416	0.000419563	0.866416	0.000419563	0.866416	0.00044976																							
6-1-2012 14:42:30	0.39876	0.000600616	0.39876	0.000600616	0.39876	0.000607393																							
6-1-2012 14:43:30	0.866757	0.0018852	0.866757	0.0018852	0.866757	0.00191457																							
6-1-2012 14:44:30	1.00385	0.000961882	1.00385	0.000961882	1.00385	0.00097943																							
6-1-2012 14:45:30	0.733082	0.00122161	0.733082	0.00122161	0.733082	0.00123419																							
6-1-2012 14:46:30	0.531508	0.000804705	0.531508	0.000804705	0.531508	0.000814737																							
6-1-2012 14:47:30	0.666707	0.000770795	0.666707	0.000770795	0.666707	0.000784784																							
6-1-2012 14:48:30	0.666451	0.00181784	0.666451	0.00181784	0.666451	0.00181764																							
6-1-2012 14:49:30	0.666821	0.00122666	0.666821	0.00122666	0.666821	0.00123609																							
6-1-2012 14:50:30	0.936553	0.00124222	0.936553	0.00124222	0.936553	0.00126726																							
6-1-2012 14:51:30	0.733091	0.000941527	0.733091	0.000941527	0.733091	0.00095949																							
6-1-2012 14:52:30	0.397506	0.000412933	0.397506	0.000412933	0.397506	0.000425428																							
6-1-2012 14:53:30	0.670984	0.00193302	0.670984	0.00193302	0.670984	0.001967																							
6-1-2012 14:54:30	0.533621	0.0010125	0.533621	0.0010125	0.533621	0.00101821																							
6-1-2012 14:55:30	0.529757	0.00342018	0.529757	0.00119425	0.529757	0.00343646																							
6-1-2012 14:56:30	1.00334	0.00149528	1.00334	0.00149528	1.00334	0.00154763																							
6-1-2012 14:57:30	0.86357	0.00112568	0.86357	0.00112568	0.86357	0.00114049																							
6-1-2012 14:58:30	0.334508	0.000798713	0.334508	0.000798713	0.334508	0.000802462																							
6-1-2012 14:59:30	1.00382	0.000882885	1.00382	0.000882885	1.00382	0.000924111																							
6-1-2012 15:00:30	0.799934	0.000757165	0.799934	0.000757165	0.799934	0.000777635																							
6-1-2012 15:01:30	1.12906	0.00164371	1.12906	0.00164371	1.12906	0.00168738																							
6-1-2012 15:02:30	1.00367	0.00167061	1.00367	0.00167061	1.00367	0.0016884																							
6-1-2012 15:03:30	1.19976	0.00272345	1.19976	0.00272345	1.19976	0.0027587																							
6-1-2012 15:04:30	0.666796	0.000450472	0.666796	0.000450472	0.600117	0.000453407																							
6-1-2012 15:05:30	1.1298	0.0017886	1.1298	0.0017886	1.1298	0.00180907																							
6-1-2012 15:06:30	1.32863	0.00172189	1.32863	0.00172189	1.32863	0.00175845																							
6-1-2012 15:07:30	1.20412	0.0026507	1.20412	0.00230609	1.20412	0.00267428																							
6-1-2012 15:08:30	1.13727	0.000943186	1.13727	0.000943186	1.13727	0.000971809																							
6-1-2012 15:09:30	1.26617	0.00175525	1.26617	0.00175525	1.26617	0.00181722																							
6-1-2012 15:10:30	0.861159	0.000726356	0.861159	0.000726356	0.861159	0.000752513																							
6-1-2012 15:11:30	0.735763	0.00258416	0.735763	0.00258416	0.735763	0.00261476																							
6-1-2012 15:12:30	1.07007	0.000897855	1.07007	0.000897855	1.07007	0.000927665																							
6-1-2012 15:13:30	1.73369	0.00231241	1.73369	0.00231241	1.73369	0.00236402																							
6-1-2012 15:14:30	1.78868	0.00136953	1.78868	0.00136953	1.78868	0.00142696																							
6-1-2012 15:15:30	1.61036	0.00174844	1.61036	0.00174844	1.61036	0.00180215																							
6-1-2012 15:16:30	1.32891	0.00425006	1.32891	0.00320567	1.32891	0.00427432																							
6-1-2012 15:17:30	1.60022	0.00120913	1.60022	0.00120913	1.60022	0.0012582																							
6-1-2012 15:18:30	1.7391	0.00130906	1.7391	0.00130906	1.7391	0.00137158																							
6-1-2012 15:19:30	1.00027	0.000540512	1.00027	0.000540512	1.00027	0.000570277																							
6-1-2012 15:20:30	0.799806	0.00150448	0.799806	0.00150448	0.799806	0.00150885																							
6-1-2012 15:21:30	0.733049	0.000491137	0.733049	0.000491137	0.666409	0.000499399																							
6-1-2012 15:22:30	1.12999	0.000842044	1.12999	0.000842044	1.12999	0.000878925																							
6-1-2012 15:23:30	1.1328	0.00125336	1.1328	0.00125336	1.1328	0.00127448																							
6-1-2012 15:24:30	1.20033	0.00291661	1.20033	0.00291661	1.20033	0.00296645																							
6-1-2012 15:25:30	1.12941	0.00182939	1.12941	0.00182939	1.12941	0.00185762																							
6-1-2012 15:26:30	0.738525	0.000610814	0.738525	0.000610814	0.738525	0.000635689																							
6-1-2012 15:27:30	0.597894	0.00070237	0.597894	0.00070237	0.597894	0.00071441																							
6-1-2012 15:28:30	0.733123	0.00337047	0.733123	0.00201371	0.733123	0.00339041																							
6-1-2012 15:29:30	0.669049	0.00118144	0.669049	0.00118144	0.669049	0.00120193																							
6-1-2012 15:30:30	0.600076	0.00107673	0.600076	0.00107673	0.600076	0.00107616																							
6-1-2012 15:31:30	0.933049	0.00140662	0.933049	0.00140662	0.933049	0.00142035																							
6-1-2012 15:32:30	0.731074	0.000825831	0.731074	0.000825831	0.731074	0.000857369																							
6-1-2012 15:33:30	0.267529	0.000152014	0.267529	0.000152014	0.267529	0.000157551																							
6-1-2012 15:34:30	0.997036	0.00133046	0.997036	0.00133046	0.997036	0.00137341																							
6-1-2012 15:35:30	0.802523	0.000989205	0.802523	0.000989205	0.802523	0.0010006																							
6-1-2012 15:36:30	0.664647	0.000988428	0.664647	0.000988428	0.664647	0.000997354																							
6-1-2012 15:37:30	0.599868	0.00114105	0.599868	0.00114105	0.599868	0.00116336																							
6-1-2012 15:38:30	0.535195	0.000906078	0.535195	0.000906078	0.535195	0.000915674																							
