time centers	number conc BBHG	mass conc BBHG	"this is for 20140801 sp217 using calib ID 4 (linear fit) with AD corr added, file x001-x007"			
8-1-2014 11:55:55	0	0				
8-1-2014 11:56:05						
8-1-2014 11:56:15	0	0				
8-1-2014 11:56:25						
8-1-2014 11:56:35	0	0				
8-1-2014 11:56:45						
8-1-2014 11:56:55						
8-1-2014 11:57:05	0	0				
8-1-2014 11:57:15						
8-1-2014 11:57:25	0	0				
8-1-2014 11:57:35						
8-1-2014 11:57:45	0	0				
8-1-2014 11:57:55						
8-1-2014 11:58:05	0	0				
8-1-2014 11:58:15	0	0				
8-1-2014 11:58:25						
8-1-2014 11:58:35						
8-1-2014 11:58:45	0	0				
8-1-2014 11:58:55						
8-1-2014 11:59:05						
8-1-2014 11:59:15	0	0				
8-1-2014 11:59:25						
8-1-2014 11:59:35						
8-1-2014 11:59:45	0	0				
8-1-2014 11:59:55	0	0				
8-1-2014 12:00:05						
8-1-2014 12:00:15	0	0				
8-1-2014 12:00:25						
8-1-2014 12:00:35	0	0				
8-1-2014 12:00:45	0	0				
8-1-2014 12:00:55						
8-1-2014 12:01:05	0	0				
8-1-2014 12:01:15	0	0				
8-1-2014 12:01:25	0	0				
8-1-2014 12:01:35						
8-1-2014 12:01:45	0	0				
8-1-2014 12:01:55						
8-1-2014 12:02:05	0	0				
8-1-2014 12:02:15						
8-1-2014 12:02:25						
8-1-2014 12:02:35	0	0				
8-1-2014 12:02:45						
8-1-2014 12:02:55						
8-1-2014 12:03:05	0	0				
8-1-2014 12:03:15						
8-1-2014 12:03:25	0	0				
8-1-2014 12:03:35						
8-1-2014 12:03:45	0	0				
8-1-2014 12:03:55						
8-1-2014 12:04:05	0	0				
8-1-2014 12:04:15	0	0				
8-1-2014 12:04:25						
8-1-2014 12:04:35	0	0				
8-1-2014 12:04:45						
8-1-2014 12:04:55	0	0				
8-1-2014 12:05:05						
8-1-2014 12:05:15	0	0				
8-1-2014 12:05:25	0	0				
8-1-2014 12:05:35						
8-1-2014 12:05:45	0	0				
8-1-2014 12:05:55	0	0				
8-1-2014 12:06:05						
8-1-2014 12:06:15	0	0				
8-1-2014 12:06:25	0	0				
8-1-2014 12:06:35						
8-1-2014 12:06:45	0	0				
8-1-2014 12:06:55						
8-1-2014 12:07:05	0	0				
8-1-2014 12:07:15	0	0				
8-1-2014 12:07:25						
8-1-2014 12:07:35	0	0				
8-1-2014 12:07:45						
8-1-2014 12:07:55	0	0				
8-1-2014 12:08:05	0	0				
8-1-2014 12:08:15	0	0				
8-1-2014 12:08:25						
8-1-2014 12:08:35	0	0				
8-1-2014 12:08:45	0	0				
8-1-2014 12:08:55						
8-1-2014 12:09:05						
8-1-2014 12:09:15	0	0				
8-1-2014 12:09:25	0	0				
8-1-2014 12:09:35	0	0				
8-1-2014 12:09:45						
8-1-2014 12:09:55	0	0				
8-1-2014 12:10:05						
8-1-2014 12:10:15						
8-1-2014 12:10:25	0	0				
8-1-2014 12:10:35	0	0				
8-1-2014 12:10:45						
8-1-2014 12:10:55	0	0				
8-1-2014 12:11:05						
8-1-2014 12:11:15	0	0				
8-1-2014 12:11:25						
8-1-2014 12:11:35	0	0				
8-1-2014 12:11:45						
8-1-2014 12:11:55	0	0				
8-1-2014 12:12:05	0	0				
8-1-2014 12:12:15	0	0				
8-1-2014 12:12:25						
8-1-2014 12:12:35	0	0				
8-1-2014 12:12:45	0	0				
8-1-2014 12:12:55						
8-1-2014 12:13:05	0	0				
8-1-2014 12:13:15						
8-1-2014 12:13:25	0	0				
8-1-2014 12:13:35	0	0				
8-1-2014 12:13:45						
8-1-2014 12:13:55	0	0				
8-1-2014 12:14:05	0	0				
8-1-2014 12:14:15	0	0				
8-1-2014 12:14:25						
8-1-2014 12:14:35	0	0				
8-1-2014 12:14:45	0	0				
8-1-2014 12:14:55						
8-1-2014 12:15:05						
8-1-2014 12:15:15	0	0				
8-1-2014 12:15:25						
8-1-2014 12:15:35	0	0				
8-1-2014 12:15:45						
8-1-2014 12:15:55	0	0				
8-1-2014 12:16:05						
8-1-2014 12:16:15	0	0				
8-1-2014 12:16:25						
8-1-2014 12:16:35	0	0				
8-1-2014 12:16:45	0	0				
8-1-2014 12:16:55						
8-1-2014 12:17:05						
8-1-2014 12:17:15	0	0				
8-1-2014 12:17:25	0	0				
8-1-2014 12:17:35						
8-1-2014 12:17:45	0	0				
8-1-2014 12:17:55	0	0				
8-1-2014 12:18:05						
8-1-2014 12:18:15	0	0				
8-1-2014 12:18:25						
8-1-2014 12:18:35	0	0				
8-1-2014 12:18:45	0	0				
8-1-2014 12:18:55	0	0				
8-1-2014 12:19:05						
8-1-2014 12:19:15	0	0				
8-1-2014 12:19:25						
8-1-2014 12:19:35	0	0				
8-1-2014 12:19:45	0	0				
8-1-2014 12:19:55	0	0				
8-1-2014 12:20:05	0	0				
8-1-2014 12:20:15						
8-1-2014 12:20:25	0	0				
8-1-2014 12:20:35	0	0				
8-1-2014 12:20:45						
8-1-2014 12:20:55	0	0				
8-1-2014 12:21:05	0	0				
8-1-2014 12:21:15	0	0				
8-1-2014 12:21:25						
8-1-2014 12:21:35	0	0				
8-1-2014 12:21:45	0	0				
8-1-2014 12:21:55	0	0				
8-1-2014 12:22:05	0	0				
8-1-2014 12:22:15	0	0				
8-1-2014 12:22:25	0	0				
8-1-2014 12:22:35	0	0				
8-1-2014 12:22:45	0	0				
8-1-2014 12:22:55						
8-1-2014 12:23:05	0	0				
8-1-2014 12:23:15						
8-1-2014 12:23:25	0	0				
8-1-2014 12:23:35	0	0				
8-1-2014 12:23:45	0	0				
8-1-2014 12:23:55	0	0				
8-1-2014 12:24:05	0	0				
8-1-2014 12:24:15						
8-1-2014 12:24:25	0	0				
8-1-2014 12:24:35	0	0				
8-1-2014 12:24:45	0	0				
8-1-2014 12:24:55	0	0				
8-1-2014 12:25:05	0	0				
8-1-2014 12:25:15	0	0				
8-1-2014 12:25:25	0	0				
8-1-2014 12:25:35	0	0				
8-1-2014 12:25:45	0	0				
8-1-2014 12:25:55	0	0				
8-1-2014 12:26:05						
8-1-2014 12:26:15	0	0				
8-1-2014 12:26:25	0	0				
8-1-2014 12:26:35						
8-1-2014 12:26:45	0	0				
8-1-2014 12:26:55	0	0				
8-1-2014 12:27:05						
8-1-2014 12:27:15	0	0				
8-1-2014 12:27:25	0	0				
8-1-2014 12:27:35	0	0				
8-1-2014 12:27:45	0	0				
8-1-2014 12:27:55						
8-1-2014 12:28:05						
8-1-2014 12:28:15	0	0				
8-1-2014 12:28:25						
8-1-2014 12:28:35	0	0				
8-1-2014 12:28:45	0	0				
8-1-2014 12:28:55	0	0				
8-1-2014 12:29:05	0	0				
8-1-2014 12:29:15						
8-1-2014 12:29:25	0	0				
8-1-2014 12:29:35	0	0				
8-1-2014 12:29:45	0	0				
8-1-2014 12:29:55						
8-1-2014 12:30:05	0	0				
8-1-2014 12:30:15	0	0				
8-1-2014 12:30:25	0	0				
8-1-2014 12:30:35	0	0				
8-1-2014 12:30:45	0	0				
8-1-2014 12:30:55	0	0				
8-1-2014 12:31:05						
8-1-2014 12:31:15	0	0				
8-1-2014 12:31:25	0	0				
8-1-2014 12:31:35						
8-1-2014 12:31:45	0	0				
8-1-2014 12:31:55	0	0				
8-1-2014 12:32:05	0	0				
8-1-2014 12:32:15	0	0				
8-1-2014 12:32:25						
8-1-2014 12:32:35	0	0				
8-1-2014 12:32:45	0	0				
8-1-2014 12:32:55	0	0				
8-1-2014 12:33:05	0	0				
8-1-2014 12:33:15	0	0				
8-1-2014 12:33:25	0	0				
8-1-2014 12:33:35	0	0				
8-1-2014 12:33:45	0	0				
8-1-2014 12:33:55	0	0				
8-1-2014 12:34:05	0	0				
8-1-2014 12:34:15	0	0				
8-1-2014 12:34:25						
8-1-2014 12:34:35	0	0				
8-1-2014 12:34:45	0	0				
8-1-2014 12:34:55	0	0				
8-1-2014 12:35:05						
8-1-2014 12:35:15	0	0				
8-1-2014 12:35:25						
8-1-2014 12:35:35	0	0				
8-1-2014 12:35:45	0	0				
8-1-2014 12:35:55	0	0				
8-1-2014 12:36:05	0	0				
8-1-2014 12:36:15	0	0				
8-1-2014 12:36:25						
8-1-2014 12:36:35	0	0				
8-1-2014 12:36:45	0	0				
8-1-2014 12:36:55						
8-1-2014 12:37:05	0	0				
8-1-2014 12:37:15	0	0				
8-1-2014 12:37:25						
8-1-2014 12:37:35	0	0				
8-1-2014 12:37:45	0	0				
8-1-2014 12:37:55						
8-1-2014 12:38:05	0	0				
8-1-2014 12:38:15	0	0				
8-1-2014 12:38:25						
8-1-2014 12:38:35	0	0				
8-1-2014 12:38:45	0	0				
8-1-2014 12:38:55	0	0				
8-1-2014 12:39:05	0	0				
8-1-2014 12:39:15	0	0				
8-1-2014 12:39:25	0	0				
8-1-2014 12:39:35	0.781266	0.00020953				
8-1-2014 12:39:45	0	0				
8-1-2014 12:39:55	0	0				
8-1-2014 12:40:05	0	0				
8-1-2014 12:40:15	0	0				
8-1-2014 12:40:25						
8-1-2014 12:40:35	0	0				
8-1-2014 12:40:45	0	0				
8-1-2014 12:40:55	0	0				
8-1-2014 12:41:05	0	0				
8-1-2014 12:41:15	0	0				
8-1-2014 12:41:25	0	0				
8-1-2014 12:41:35	0	0				
8-1-2014 12:41:45	0	0				
8-1-2014 12:41:55	0	0				
8-1-2014 12:42:05	0	0				
8-1-2014 12:42:15	0	0				
8-1-2014 12:42:25	0	0				
8-1-2014 12:42:35	0	0				
8-1-2014 12:42:45	0	0				
8-1-2014 12:42:55	0.374862	9.53E-05				
8-1-2014 12:43:05	0	0				
8-1-2014 12:43:15	0	0				
8-1-2014 12:43:25	0	0				
8-1-2014 12:43:35						
8-1-2014 12:43:45	0	0				
8-1-2014 12:43:55	0	0				
8-1-2014 12:44:05	0	0				
8-1-2014 12:44:15	0	0				
8-1-2014 12:44:25	0	0				
8-1-2014 12:44:35	0	0				
8-1-2014 12:44:45	0	0				
8-1-2014 12:44:55	0	0				
8-1-2014 12:45:05	0.510654	0.000121484				
8-1-2014 12:45:15	0	0				
8-1-2014 12:45:25	0	0				
8-1-2014 12:45:35	0	0				
8-1-2014 12:45:45						
8-1-2014 12:45:55	0	0				
8-1-2014 12:46:05						
8-1-2014 12:46:15	0	0				
8-1-2014 12:46:25	0	0				
8-1-2014 12:46:35	0	0				
8-1-2014 12:46:45	0	0				
8-1-2014 12:46:55	0	0				
8-1-2014 12:47:05	0	0				
8-1-2014 12:47:15	0	0				
8-1-2014 12:47:25	0	0				
8-1-2014 12:47:35	0	0				
8-1-2014 12:47:45	0	0				
8-1-2014 12:47:55	0	0				
8-1-2014 12:48:05	0	0				
8-1-2014 12:48:15	0	0				
8-1-2014 12:48:25	0	0				
8-1-2014 12:48:35	0	0				
8-1-2014 12:48:45	0	0				
8-1-2014 12:48:55	0	0				
8-1-2014 12:49:05	0	0				
8-1-2014 12:49:15	0	0				
8-1-2014 12:49:25	0	0				
8-1-2014 12:49:35	0	0				
8-1-2014 12:49:45	0	0				
8-1-2014 12:49:55	0	0				
8-1-2014 12:50:05	0	0				
8-1-2014 12:50:15	0	0				
8-1-2014 12:50:25	0	0				
8-1-2014 12:50:35	0	0				
8-1-2014 12:50:45						
8-1-2014 12:50:55	0	0				
8-1-2014 12:51:05	0	0				
8-1-2014 12:51:15						
8-1-2014 12:51:25	0	0				
8-1-2014 12:51:35						
8-1-2014 12:51:45	0	0				
8-1-2014 12:51:55	0	0				
8-1-2014 12:52:05	0	0				
8-1-2014 12:52:15	0	0				
8-1-2014 12:52:25						
8-1-2014 12:52:35	0	0				
8-1-2014 12:52:45	0	0				
8-1-2014 12:52:55	0	0				
8-1-2014 12:53:05	0	0				
8-1-2014 12:53:15						
8-1-2014 12:53:25	0	0				
8-1-2014 12:53:35	0	0				
8-1-2014 12:53:45						
8-1-2014 12:53:55	0	0				
8-1-2014 12:54:05	0	0				
8-1-2014 12:54:15	0	0				
8-1-2014 12:54:25	0	0				
8-1-2014 12:54:35	0	0				
8-1-2014 12:54:45						
8-1-2014 12:54:55	0	0				
8-1-2014 12:55:05	0	0				
8-1-2014 12:55:15	0	0				
8-1-2014 12:55:25	0	0				
8-1-2014 12:55:35	0	0				
8-1-2014 12:55:45	0	0				
8-1-2014 12:55:55	0	0				
8-1-2014 12:56:05	0	0				
8-1-2014 12:56:15	0	0				
8-1-2014 12:56:25	0	0				
8-1-2014 12:56:35	0	0				
8-1-2014 12:56:45						
8-1-2014 12:56:55	0	0				
8-1-2014 12:57:05	0	0				
8-1-2014 12:57:15	0	0				
8-1-2014 12:57:25	0	0				
8-1-2014 12:57:35	0	0				
8-1-2014 12:57:45	0	0				
8-1-2014 12:57:55	0	0				
8-1-2014 12:58:05						
8-1-2014 12:58:15	0	0				
8-1-2014 12:58:25	0	0				
8-1-2014 12:58:35	0	0				
8-1-2014 12:58:45	0	0				
8-1-2014 12:58:55	0	0				
8-1-2014 12:59:05	0	0				
8-1-2014 12:59:15	0	0				
8-1-2014 12:59:25	0	0				
8-1-2014 12:59:35	0	0				
8-1-2014 12:59:45	0	0				
8-1-2014 12:59:55	0	0				
8-1-2014 13:00:05	0	0				
8-1-2014 13:00:15	0	0				
8-1-2014 13:00:25	0	0				
8-1-2014 13:00:35	0	0				
8-1-2014 13:00:45	0	0				
8-1-2014 13:00:55	0	0				
8-1-2014 13:01:05	0.446789	0.000168689				
8-1-2014 13:01:15	0	0				
8-1-2014 13:01:25	0	0				
8-1-2014 13:01:35	0	0				
8-1-2014 13:01:45	0	0				
8-1-2014 13:01:55	0	0				
8-1-2014 13:02:05	0	0				
8-1-2014 13:02:15	0	0				
8-1-2014 13:02:25	0	0				
8-1-2014 13:02:35	0	0				
8-1-2014 13:02:45	0	0				
8-1-2014 13:02:55	0	0				
8-1-2014 13:03:05	0	0				
8-1-2014 13:03:15	0	0				
8-1-2014 13:03:25	0	0				
8-1-2014 13:03:35	0	0				
8-1-2014 13:03:45	0	0				
8-1-2014 13:03:55	0	0				
8-1-2014 13:04:05	0	0				
8-1-2014 13:04:15	0.573606	0.000121333				
8-1-2014 13:04:25	0	0				
8-1-2014 13:04:35	0	0				
8-1-2014 13:04:45	0	0				
8-1-2014 13:04:55	0.407256	0.000150965				
8-1-2014 13:05:05	0	0				
8-1-2014 13:05:15	0	0				
8-1-2014 13:05:25	0	0				
8-1-2014 13:05:35	0	0				
8-1-2014 13:05:45	0	0				
8-1-2014 13:05:55	0	0				
8-1-2014 13:06:05	0	0				
8-1-2014 13:06:15						
8-1-2014 13:06:25	0	0				
8-1-2014 13:06:35	0	0				
8-1-2014 13:06:45	0	0				
8-1-2014 13:06:55	0	0				
8-1-2014 13:07:05	0	0				
8-1-2014 13:07:15	0	0				
8-1-2014 13:07:25	0	0				
8-1-2014 13:07:35	0	0				
8-1-2014 13:07:45	0	0				
8-1-2014 13:07:55	0	0				
8-1-2014 13:08:05	0	0				
8-1-2014 13:08:15	0	0				
8-1-2014 13:08:25	0	0				
8-1-2014 13:08:35	0	0				
8-1-2014 13:08:45	0	0				
8-1-2014 13:08:55	0	0				
8-1-2014 13:09:05	0	0				
8-1-2014 13:09:15	0	0				
8-1-2014 13:09:25	0	0				
8-1-2014 13:09:35	0	0				
8-1-2014 13:09:45	0	0				
8-1-2014 13:09:55	0	0				
8-1-2014 13:10:05	0	0				
8-1-2014 13:10:15	0	0				
8-1-2014 13:10:25	0.783617	0.000291294				
8-1-2014 13:10:35	0.33094	0.000279988				
8-1-2014 13:10:45	0	0				
8-1-2014 13:10:55	0	0				
8-1-2014 13:11:05	0	0				
8-1-2014 13:11:15	0	0				
8-1-2014 13:11:25	0	0				
8-1-2014 13:11:35	0	0				
8-1-2014 13:11:45	0	0				
8-1-2014 13:11:55	0	0				
8-1-2014 13:12:05	0	0				
8-1-2014 13:12:15	0	0				
8-1-2014 13:12:25	0	0				
8-1-2014 13:12:35	0	0				
8-1-2014 13:12:45	0	0				
8-1-2014 13:12:55	0	0				
8-1-2014 13:13:05	0	0				
8-1-2014 13:13:15	0	0				
8-1-2014 13:13:25	0	0				
8-1-2014 13:13:35	0	0				
8-1-2014 13:13:45	0	0				
8-1-2014 13:13:55	0	0				
8-1-2014 13:14:05	0	0				
8-1-2014 13:14:15	0	0				
8-1-2014 13:14:25	0	0				
8-1-2014 13:14:35	0	0				
8-1-2014 13:14:45	0	0				
8-1-2014 13:14:55	0	0				
8-1-2014 13:15:05	0	0				
8-1-2014 13:15:15	0	0				
8-1-2014 13:15:25	0	0				
8-1-2014 13:15:35	0	0				
8-1-2014 13:15:45	0	0				
8-1-2014 13:15:55	0	0				
8-1-2014 13:16:05	0	0				
8-1-2014 13:16:15	0	0				
8-1-2014 13:16:25	0	0				
8-1-2014 13:16:35	0	0				
8-1-2014 13:16:45	0	0				
8-1-2014 13:16:55	0	0				
8-1-2014 13:17:05	0	0				
8-1-2014 13:17:15	0	0				
8-1-2014 13:17:25	0	0				
8-1-2014 13:17:35	0	0				
8-1-2014 13:17:45	0	0				
8-1-2014 13:17:55	0	0				
8-1-2014 13:18:05	0	0				
8-1-2014 13:18:15	0	0				
8-1-2014 13:18:25	0	0				
8-1-2014 13:18:35	0	0				
8-1-2014 13:18:45	0	0				
8-1-2014 13:18:55	0	0				
8-1-2014 13:19:05	0	0				
8-1-2014 13:19:15	0	0				
8-1-2014 13:19:25	0	0				
8-1-2014 13:19:35	0.574654	0.000553027				
8-1-2014 13:19:45	0	0				
8-1-2014 13:19:55	0	0				
8-1-2014 13:20:05	0.542829	0.000459169				
8-1-2014 13:20:15	0	0				
8-1-2014 13:20:25	0.520585	0.000165647				
8-1-2014 13:20:35	0	0				
8-1-2014 13:20:45	0.617579	0.000683963				
8-1-2014 13:20:55	0.961531	0.00033457				
8-1-2014 13:21:05	0	0				
8-1-2014 13:21:15	1.59412	0.000428919				
8-1-2014 13:21:25	0.45843	0.000110889				
8-1-2014 13:21:35	0.499779	0.000138095				
8-1-2014 13:21:45	0	0				
8-1-2014 13:21:55	0	0				
8-1-2014 13:22:05	0.981765	0.000365364				
8-1-2014 13:22:15	1.49797	0.000457734				
8-1-2014 13:22:25	1.01065	0.000266375				
8-1-2014 13:22:35	0	0				
8-1-2014 13:22:45	0.489704	0.000133323				
8-1-2014 13:22:55	0.969394	0.000269756				
8-1-2014 13:23:05	0	0				
8-1-2014 13:23:15	0.520081	0.000521111				
8-1-2014 13:23:25	2.06568	0.00445435				
8-1-2014 13:23:35	0	0				
8-1-2014 13:23:45	0	0				
8-1-2014 13:23:55	0	0				
8-1-2014 13:24:05	0	0				
8-1-2014 13:24:15	0	0				
8-1-2014 13:24:25	0.520304	0.000127425				
8-1-2014 13:24:35	1.51628	0.00117745				
8-1-2014 13:24:45	0.49453	0.000742955				
8-1-2014 13:24:55	1.00022	0.000646342				
8-1-2014 13:25:05	0.500023	0.000187098				
8-1-2014 13:25:15	0	0				
8-1-2014 13:25:25	0.953774	0.000374531				
8-1-2014 13:25:35	0.510625	0.000148965				
8-1-2014 13:25:45	0.510046	0.000816528				
8-1-2014 13:25:55	0	0				
8-1-2014 13:26:05	1.51703	0.000523577				
8-1-2014 13:26:15	0	0				
8-1-2014 13:26:25	0	0				
8-1-2014 13:26:35	0	0				
8-1-2014 13:26:45	0	0				
8-1-2014 13:26:55	0.510189	0.000408884				
8-1-2014 13:27:05	0.499903	0.000260339				
8-1-2014 13:27:15	0.494903	0.00017625				
8-1-2014 13:27:25	0.999781	0.00240945				
8-1-2014 13:27:35	1.97779	0.000809147				
8-1-2014 13:27:45	2.0223	0.000755674				
8-1-2014 13:27:55	0	0				
8-1-2014 13:28:05	0.50028	0.000141267				
8-1-2014 13:28:15	0.495188	0.000279701				
8-1-2014 13:28:25	0.504652	0.000377795				
8-1-2014 13:28:35	0.971809	0.000664231				
8-1-2014 13:28:45	1.00905	0.000446619				
8-1-2014 13:28:55	1.51654	0.000390219				
8-1-2014 13:29:05	0.500066	0.000418574				
8-1-2014 13:29:15	0.499994	0.000156498				
8-1-2014 13:29:25	0.499348	0.000161437				
8-1-2014 13:29:35	0.505294	0.000113586				
8-1-2014 13:29:45	0.991234	0.00169777				
8-1-2014 13:29:55	0	0				
8-1-2014 13:30:05	0.50011	0.000223919				
8-1-2014 13:30:15	0.499858	0.000125036				
8-1-2014 13:30:25	0.500198	0.000166487				
8-1-2014 13:30:35	0.510161	0.000127833				
8-1-2014 13:30:45	0.499942	0.000535769				
8-1-2014 13:30:55	0	0				
8-1-2014 13:31:05	0	0				
8-1-2014 13:31:15	0.50462	0.000135668				
8-1-2014 13:31:25	1.98079	0.000722036				
