time centers	number conc comb	mass conc BBHG	mass conc comb
5-1-2015 15:48:30	3.33328	0.0081067	0.00828732
5-1-2015 15:49:30	4.33279	0.010933	0.0165086
5-1-2015 15:50:30	3.66959	0.0116093	0.0116093
5-1-2015 15:51:30	3.25003	0.00951497	0.0161767
5-1-2015 15:52:30	2.66576	0.00980499	0.0136534
5-1-2015 15:53:30	3.58129	0.00671092	0.00671092
5-1-2015 15:54:30	2.83484	0.0119282	0.0208771
5-1-2015 15:55:30	2.57529	0.008184	0.00854551
5-1-2015 15:56:30	2.84336	0.00925218	0.0103132
5-1-2015 15:57:30	3.24705	0.0104898	0.0318573
5-1-2015 15:58:30	3.73798	0.00897766	0.00908987
5-1-2015 15:59:30	2.08965	0.00381157	0.00381157
5-1-2015 16:00:30	2.24291	0.00620803	0.00620803
5-1-2015 16:01:30	2.42472	0.00800901	0.00863446
5-1-2015 16:02:30	2.32387	0.00697948	0.00754737
5-1-2015 16:03:30	3.01094	0.00724926	0.00724926
5-1-2015 16:04:30	2.50057	0.00811313	0.00949425
5-1-2015 16:05:30	5.68543	0.0101736	0.0127431
5-1-2015 16:06:30	1.99899	0.00516285	0.00516285
5-1-2015 16:07:30	1.83296	0.00774597	0.0482196
5-1-2015 16:08:30	3.08628	0.00815861	0.00878455
5-1-2015 16:09:30	2.90499	0.00921361	0.010203
5-1-2015 16:10:30	2.50744	0.00694944	0.00694944
5-1-2015 16:11:30	2.74205	0.00618799	0.00618799
5-1-2015 16:12:30	3.50989	0.00847207	0.0269252
5-1-2015 16:13:30	4.83094	0.0112815	0.0112815
5-1-2015 16:14:30	3.08668	0.0118014	0.0122744
5-1-2015 16:15:30	3.16394	0.00693994	0.00693994
5-1-2015 16:16:30	2.90709	0.0079742	0.0121021
5-1-2015 16:17:30	3.59438	0.0121346	0.0145763
5-1-2015 16:18:30	4.08558	0.0123417	0.0133085
5-1-2015 16:19:30	3.5827	0.0104323	0.0116278
5-1-2015 16:20:30	2.7498	0.007702	0.0100627
5-1-2015 16:21:30	1.9992	0.00598625	0.00598625
5-1-2015 16:22:30	3.50127	0.0100528	0.010799
5-1-2015 16:23:30	2.50092	0.00559275	0.0114567
5-1-2015 16:24:30	3.2475	0.0112626	0.012939
5-1-2015 16:25:30	3.08329	0.0114693	0.0116667
5-1-2015 16:26:30	2.33255	0.00764062	0.00764062
5-1-2015 16:27:30	2.50341	0.00655272	0.0214477
5-1-2015 16:28:30	2.497	0.00428972	0.00428972
5-1-2015 16:29:30	2.58242	0.00800353	0.00902599
5-1-2015 16:30:30	2.25038	0.00738957	0.00992527
5-1-2015 16:31:30	1.91718	0.00539107	0.00539107
5-1-2015 16:32:30	2.49976	0.00616942	0.00616942
5-1-2015 16:33:30	2.8338	0.00889786	0.0140436
5-1-2015 16:34:30	2.58445	0.00396599	0.00396599
5-1-2015 16:35:30	2.24943	0.00359581	0.00359581
5-1-2015 16:36:30	2.66558	0.00740566	0.00831188
5-1-2015 16:37:30	1.83258	0.00373867	0.00373867
5-1-2015 16:38:30	2.41711	0.00676016	0.00692751
5-1-2015 16:39:30	2.75198	0.00806615	0.00806615
5-1-2015 16:40:30	2.831	0.0100622	0.0754542
5-1-2015 16:41:30	2.5017	0.00581883	0.00767664
5-1-2015 16:42:30	1.49895	0.00411345	0.00411345
5-1-2015 16:43:30	2.24935	0.00583539	0.00583539
5-1-2015 16:44:30	2.41447	0.00732316	0.00741784
5-1-2015 16:45:30	1.83516	0.00601078	0.00601078
5-1-2015 16:46:30	1.58371	0.00450636	0.00450636
5-1-2015 16:47:30	1.9169	0.00460138	0.00548014
5-1-2015 16:48:30	2.33254	0.00631085	0.00647751
5-1-2015 16:49:30	2.00026	0.00707822	0.00774643
5-1-2015 16:50:30	1.49978	0.00393594	0.00393594
5-1-2015 16:51:30	2.41733	0.00690344	0.00690344
5-1-2015 16:52:30	2.41535	0.00989093	0.0112434
5-1-2015 16:53:30	2.49749	0.00574171	0.00574171
5-1-2015 16:54:30	2.58607	0.00642205	0.00642205
5-1-2015 16:55:30	1.83411	0.0060248	0.0060248
5-1-2015 16:56:30	1.91621	0.00444244	0.00444244
5-1-2015 16:57:30	2.09046	0.00526798	0.00526798
5-1-2015 16:58:30	2.16023	0.00613543	0.00613543
5-1-2015 16:59:30	2.49812	0.00647019	0.00647019
5-1-2015 17:00:30	2.00462	0.00724159	0.0123942
5-1-2015 17:01:30	1.66838	0.0068129	0.00698915
5-1-2015 17:02:30	1.1677	0.00418281	0.00723614
5-1-2015 17:03:30	1.999	0.00869344	0.0108753
5-1-2015 17:04:30	2.25019	0.00614906	0.0066894
5-1-2015 17:05:30	2.49792	0.00677104	0.00677104
5-1-2015 17:06:30	1.7502	0.00581161	0.00624446
5-1-2015 17:07:30	2.33292	0.0092062	0.0101569
5-1-2015 17:08:30	1.91035	0.00366669	0.00366669
5-1-2015 17:09:30	2.42315	0.00914662	0.00914662
5-1-2015 17:10:30	2.08608	0.00557949	0.00557949
5-1-2015 17:11:30	2.49827	0.00990268	0.0143486
5-1-2015 17:12:30	2.25002	0.00885528	0.0098574
5-1-2015 17:13:30	1.83305	0.00621758	0.00621758
5-1-2015 17:14:30	1.75012	0.00461051	0.00461051
5-1-2015 17:15:30	2.6585	0.00656708	0.00656708
5-1-2015 17:16:30	2.34202	0.00685625	0.0103393
5-1-2015 17:17:30	2.83179	0.00917828	0.00917828
5-1-2015 17:18:30	2.41609	0.00723224	0.00723224
5-1-2015 17:19:30	1.24972	0.00347464	0.00347464
5-1-2015 17:20:30	1.33502	0.00652646	0.00857618
5-1-2015 17:21:30	2.24941	0.00651201	0.00651201
5-1-2015 17:22:30	1.83383	0.00526743	0.00554266
5-1-2015 17:23:30	2.24211	0.00738463	0.00820211
5-1-2015 17:24:30	2.50711	0.00898047	0.00920737
5-1-2015 17:25:30	1.75074	0.00756145	0.00831752
5-1-2015 17:26:30	1.66588	0.0039974	0.0039974
5-1-2015 17:27:30	2.08442	0.00619635	0.00619635
5-1-2015 17:28:30	1.66646	0.00459095	0.00459095
5-1-2015 17:29:30	1.33224	0.00222225	0.00222225
5-1-2015 17:30:30	1.33447	0.00483763	0.00512201
5-1-2015 17:31:30	1.91674	0.00946807	0.0180136
5-1-2015 17:32:30	2.32514	0.00575092	0.00582838
5-1-2015 17:33:30	1.92283	0.00634996	0.00956511
5-1-2015 17:34:30	1.83352	0.00622581	0.00624501
5-1-2015 17:35:30	1.83297	0.00552303	0.00602701
5-1-2015 17:36:30	1.58404	0.00679967	0.0684499
5-1-2015 17:37:30	1.74897	0.00375214	0.00375214
5-1-2015 17:38:30	1.57896	0.00367564	0.00367564
5-1-2015 17:39:30	2.17306	0.00480578	0.00480578
5-1-2015 17:40:30	1.58257	0.00347477	0.00347477
5-1-2015 17:41:30	1.33422	0.00313245	0.00313245
5-1-2015 17:42:30	1.49799	0.00370756	0.00370756
5-1-2015 17:43:30	2.08494	0.00456488	0.00456488
5-1-2015 17:44:30	1.25049	0.00376974	0.00376974
5-1-2015 17:45:30	2.25035	0.00563557	0.00563557
5-1-2015 17:46:30	1.41657	0.00321936	0.0129507
5-1-2015 17:47:30	1.58366	0.00479117	0.00479117
5-1-2015 17:48:30	1.24944	0.00232433	0.00232433
5-1-2015 17:49:30	0.916562	0.00433858	0.00471024
5-1-2015 17:50:30	1.25024	0.00633133	0.0152445
5-1-2015 17:51:30	1.83278	0.0083565	0.0138216
5-1-2015 17:52:30	1.91515	0.00351026	0.00351026
5-1-2015 17:53:30	1.41764	0.00469217	0.00469217
5-1-2015 17:54:30	1.66741	0.00966388	0.0116698
5-1-2015 17:55:30	2.24937	0.0102538	0.0841625
5-1-2015 17:56:30	1.7491	0.00352732	0.00352732
5-1-2015 17:57:30	1.75003	0.00699422	0.00699422
5-1-2015 17:58:30	1.2506	0.00611249	0.00611249
5-1-2015 17:59:30	1.82708	0.0067008	0.00669967
5-1-2015 18:00:30	1.83981	0.00746793	0.00746793
5-1-2015 18:01:30	1.91576	0.00663966	0.00663966
5-1-2015 18:02:30	1.25445	0.00312138	0.00312138
5-1-2015 18:03:30	1.33314	0.00648383	0.0109693
5-1-2015 18:04:30	1.66693	0.00330349	0.00330349
5-1-2015 18:05:30	1.33301	0.0028124	0.0028124
5-1-2015 18:06:30	1.83251	0.0063941	0.00649376
5-1-2015 18:07:30	1.50097	0.00303252	0.00303252
5-1-2015 18:08:30	1.41671	0.00413187	0.00413187
5-1-2015 18:09:30	1.33344	0.00346583	0.00346583
5-1-2015 18:10:30	2.24037	0.00915876	0.0091897
5-1-2015 18:11:30	1.42234	0.00443208	0.00489469
5-1-2015 18:12:30	1.33303	0.00582617	0.00781211
5-1-2015 18:13:30	1.4994	0.00297451	0.00297451
5-1-2015 18:14:30	1.41653	0.00757322	0.00878237
5-1-2015 18:15:30	1.08384	0.00277492	0.00277492
5-1-2015 18:16:30	1.08303	0.00380903	0.0109031
5-1-2015 18:17:30	1.993	0.00581337	0.00606775
5-1-2015 18:18:30	1.589	0.00369434	0.00369434
5-1-2015 18:19:30	1.6659	0.00519049	0.00519049
5-1-2015 18:20:30	1.58343	0.00603469	0.0154143
5-1-2015 18:21:30	2.00108	0.00509972	0.00509972
5-1-2015 18:22:30	1.83286	0.00730964	0.00928054
5-1-2015 18:23:30	1.16721	0.00410189	0.00408124
5-1-2015 18:24:30	1.16615	0.00531124	0.0104841
5-1-2015 18:25:30	1.41593	0.00400466	0.0615961
5-1-2015 18:26:30	1.66679	0.00531189	0.0060816
5-1-2015 18:27:30	1.25019	0.00575785	0.0199964
5-1-2015 18:28:30	1.83412	0.0100449	0.0255999
5-1-2015 18:29:30	1.8325	0.00519258	0.00519258
5-1-2015 18:30:30	2.25031	0.00846479	0.0133251
5-1-2015 18:31:30	1.50012	0.00235338	0.00235338
5-1-2015 18:32:30	1.83287	0.00970901	0.0197971
5-1-2015 18:33:30	1.25058	0.00405233	0.00405233
5-1-2015 18:34:30	2.08182	0.00716472	0.00828326
5-1-2015 18:35:30	2.50201	0.0107408	0.0125385
5-1-2015 18:36:30	2.0809	0.00577744	0.00577744
5-1-2015 18:37:30	1.08331	0.00349153	0.00345061
5-1-2015 18:38:30	1.5008	0.00293686	0.00293686
5-1-2015 18:39:30	1.16628	0.0033771	0.0033771
5-1-2015 18:40:30	1.41661	0.00526054	0.00526054
5-1-2015 18:41:30	1.25006	0.00457636	0.00457636
5-1-2015 18:42:30	1.33391	0.00411008	0.00423464
5-1-2015 18:43:30	1.33329	0.0066587	0.0107808
5-1-2015 18:44:30	0.916559	0.00289473	0.00764199
5-1-2015 18:45:30	2.24985	0.00861677	0.008686
5-1-2015 18:46:30	0.832633	0.00231107	0.00231107
5-1-2015 18:47:30	1.83484	0.00296707	0.00296707
5-1-2015 18:48:30	2.08347	0.00616974	0.00646176
5-1-2015 18:49:30	1.83264	0.00531	0.00531
5-1-2015 18:50:30	1.75091	0.0040995	0.0040995
5-1-2015 18:51:30	1.41528	0.00676959	0.0331451
5-1-2015 18:52:30	0.666879	0.00377336	0.00474009
5-1-2015 18:53:30	1.66784	0.00572214	0.00572214
5-1-2015 18:54:30	1.99866	0.00817334	0.0292502
5-1-2015 18:55:30	1.58354	0.00560508	0.00566634
5-1-2015 18:56:30	1.41676	0.00329623	0.00329623
5-1-2015 18:57:30	2.58182	0.0119899	0.0123185
5-1-2015 18:58:30	1.41741	0.00316446	0.00316446
5-1-2015 18:59:30	1.91695	0.0074729	0.0074729
5-1-2015 19:00:30	1.66648	0.00438957	0.00438957
5-1-2015 19:01:30	2.08253	0.00759426	0.00930744
5-1-2015 19:02:30	1.3336	0.00441795	0.00441795
5-1-2015 19:03:30	2.16745	0.00787484	0.00852707
5-1-2015 19:04:30	1.3336	0.00281895	0.00281895
5-1-2015 19:05:30	1.50488	0.00522305	0.00522305
5-1-2015 19:06:30	1.16622	0.00365764	0.00499021
5-1-2015 19:07:30	2.24988	0.00746502	0.00746502
5-1-2015 19:08:30	1.16662	0.00549908	0.00576764
5-1-2015 19:09:30	1.66709	0.00310266	0.00310266
5-1-2015 19:10:30	1.91619	0.0075799	0.0075799
5-1-2015 19:11:30	1.66612	0.00797966	0.00797864
5-1-2015 19:12:30	1.49962	0.00767675	0.0103539
5-1-2015 19:13:30	1.00054	0.00405167	0.00405167
5-1-2015 19:14:30	1.66587	0.00591303	0.00611545
5-1-2015 19:15:30	1.83379	0.00471987	0.00471987
5-1-2015 19:16:30	1.74974	0.00503882	0.00503882
5-1-2015 19:17:30	1.91639	0.00671291	0.00671291
5-1-2015 19:18:30	1.66731	0.00516389	0.00516389
5-1-2015 19:19:30	2.08392	0.00744321	0.0075304
5-1-2015 19:20:30	1.58326	0.00306327	0.00306327
5-1-2015 19:21:30	1.25018	0.00389582	0.00389582
5-1-2015 19:22:30	1.57688	0.00333332	0.00333332
5-1-2015 19:23:30	1.59027	0.00560109	0.00566384
5-1-2015 19:24:30	1.24941	0.00371725	0.00371725
5-1-2015 19:25:30	1.49883	0.00448077	0.00448077
5-1-2015 19:26:30	1.50172	0.00234507	0.00234507
5-1-2015 19:27:30	1.49981	0.00727675	0.00903232
5-1-2015 19:28:30	0.99995	0.0030468	0.0030468
5-1-2015 19:29:30	2.08412	0.00622738	0.00622738
5-1-2015 19:30:30	2.07871	0.00597515	0.0103261
5-1-2015 19:31:30	1.92065	0.00686911	0.00826914
5-1-2015 19:32:30	2.16786	0.00655416	0.00655416
5-1-2015 19:33:30	1.08256	0.00243228	0.00243228
5-1-2015 19:34:30	1.58288	0.00575561	0.00741794
5-1-2015 19:35:30	2.00077	0.00763202	0.00763202
5-1-2015 19:36:30	1.58303	0.00475183	0.00857113
5-1-2015 19:37:30	1.99985	0.00704256	0.00740484
5-1-2015 19:38:30	1.41679	0.00336287	0.00336287
5-1-2015 19:39:30	1.74997	0.00368047	0.00368047
5-1-2015 19:40:30	1.33349	0.00399175	0.00467835
5-1-2015 19:41:30	1.666	0.00687809	0.00714802
5-1-2015 19:42:30	1.74884	0.00370281	0.00370281
5-1-2015 19:43:30	1.24742	0.00398274	0.00399359
5-1-2015 19:44:30	1.67153	0.00492298	0.00490575
5-1-2015 19:45:30	1.50072	0.00399187	0.00682452
5-1-2015 19:46:30	2.08286	0.00706253	0.00706253
5-1-2015 19:47:30	1.66725	0.0071015	0.00922998
5-1-2015 19:48:30	1.58247	0.0035323	0.0035323
5-1-2015 19:49:30	1.83298	0.01054	0.0144547
5-1-2015 19:50:30	1.99951	0.00404153	0.00404153
5-1-2015 19:51:30	1.16688	0.00358742	0.00358742
5-1-2015 19:52:30	2.33368	0.00760968	0.00760968
5-1-2015 19:53:30	1.75049	0.00532861	0.00532861
5-1-2015 19:54:30	1.41579	0.00656616	0.00695518
5-1-2015 19:55:30	1.6667	0.0059725	0.0059725
5-1-2015 19:56:30	1.58336	0.00512529	0.00512529
5-1-2015 19:57:30	1.99993	0.00436294	0.00436294
5-1-2015 19:58:30	1.83325	0.00580246	0.00580246
5-1-2015 19:59:30	2.08349	0.0103484	0.0105615
5-1-2015 20:00:30	1.83287	0.0058457	0.0058457
5-1-2015 20:01:30	1.7508	0.00548148	0.00616913
5-1-2015 20:02:30	1.8334	0.00590923	0.0100733
5-1-2015 20:03:30	1.74901	0.00433767	0.00433767
5-1-2015 20:04:30	2.33375	0.00774732	0.00774732
5-1-2015 20:05:30	1.91792	0.00610774	0.00965593
5-1-2015 20:06:30	1.49967	0.00517435	0.00517435
5-1-2015 20:07:30	1.16382	0.00385763	0.00385763
5-1-2015 20:08:30	2.005	0.00904452	0.0152946
5-1-2015 20:09:30	2.24846	0.00646963	0.00682663
5-1-2015 20:10:30	1.41633	0.00463946	0.00463946
5-1-2015 20:11:30	1.16673	0.00349698	0.00375858
5-1-2015 20:12:30	1.00027	0.00592616	0.00661074
5-1-2015 20:13:30	1.41684	0.00522176	0.00607142
5-1-2015 20:14:30	1.58286	0.00450458	0.00450458
5-1-2015 20:15:30	1.58344	0.00477962	0.00784504
5-1-2015 20:16:30	1.58708	0.00454924	0.00454924
5-1-2015 20:17:30	1.41738	0.0024968	0.0024968
5-1-2015 20:18:30	1.6663	0.00652378	0.00683214
5-1-2015 20:19:30	1.33384	0.0036664	0.00366356
5-1-2015 20:20:30	1.49982	0.00449973	0.00779338
5-1-2015 20:21:30	1.3332	0.00522283	0.00603956
5-1-2015 20:22:30	1.16727	0.00533209	0.00546681
5-1-2015 20:23:30	1.41632	0.00410667	0.00456788
5-1-2015 20:24:30	2.33262	0.00962477	0.0100028
5-1-2015 20:25:30	1.8256	0.0076436	0.00981354
5-1-2015 20:26:30	1.75749	0.00623669	0.0063157
5-1-2015 20:27:30	1.41638	0.00509986	0.00568509
5-1-2015 20:28:30	2.16757	0.00489625	0.00489625
5-1-2015 20:29:30	2.33131	0.0107874	0.0138627
5-1-2015 20:30:30	1.33387	0.00458608	0.00458608
5-1-2015 20:31:30	1.50062	0.00573194	0.0247871
5-1-2015 20:32:30	1.33335	0.00516999	0.00711106
5-1-2015 20:33:30	2.08362	0.00629848	0.00786345
5-1-2015 20:34:30	1.91551	0.00452901	0.00452901
5-1-2015 20:35:30	1.58284	0.00475038	0.00643979
5-1-2015 20:36:30	1.08385	0.00194105	0.00194105
5-1-2015 20:37:30	2.08328	0.00897101	0.0102671
5-1-2015 20:38:30	1.66644	0.00597537	0.00821291
5-1-2015 20:39:30	1.5828	0.00489516	0.00489516
5-1-2015 20:40:30	1.99715	0.00612744	0.00612744
5-1-2015 20:41:30	2.16253	0.00716403	0.00716403
5-1-2015 20:42:30	1.83274	0.00657933	0.00657933
5-1-2015 20:43:30	1.33749	0.00378631	0.00378631
5-1-2015 20:44:30	1.33428	0.00337718	0.00337718
5-1-2015 20:45:30	1.74926	0.00640156	0.00640156
5-1-2015 20:46:30	1.41675	0.00538317	0.00900379
5-1-2015 20:47:30	1.66538	0.00683999	0.00689302
5-1-2015 20:48:30	2.00239	0.00875481	0.00982563
5-1-2015 20:49:30	1.74843	0.00599353	0.0110699
5-1-2015 20:50:30	1.41724	0.0048714	0.00684655
5-1-2015 20:51:30	2.08319	0.00749203	0.00761969
5-1-2015 20:52:30	1.50049	0.00428914	0.00428914
5-1-2015 20:53:30	1.91522	0.00899011	0.0283534
5-1-2015 20:54:30	1.74946	0.0081623	0.0138039
5-1-2015 20:55:30	1.33392	0.00593279	0.00593279
5-1-2015 20:56:30	1.83418	0.00748599	0.00748599
5-1-2015 20:57:30	1.74891	0.00681613	0.0124289
5-1-2015 20:58:30	1.25064	0.00488571	0.00488571
5-1-2015 20:59:30	1.66686	0.00537738	0.00537738
5-1-2015 21:00:30	1.91616	0.00545749	0.00559236
5-1-2015 21:01:30	1.58237	0.00586213	0.0245198
5-1-2015 21:02:30	1.50093	0.00523406	0.00523406
5-1-2015 21:03:30	2.08335	0.00709073	0.0087805
5-1-2015 21:04:30	1.58265	0.00550365	0.00565951
5-1-2015 21:05:30	1.25083	0.00189718	0.00189718
5-1-2015 21:06:30	1.83373	0.00575554	0.00575554
5-1-2015 21:07:30	2.16435	0.00595372	0.00792226
5-1-2015 21:08:30	0.997223	0.00289757	0.00289757
5-1-2015 21:09:30	2.00567	0.00715062	0.00715062
5-1-2015 21:10:30	1.08362	0.00537207	0.00839503
5-1-2015 21:11:30	1.83933	0.00558731	0.00559164
5-1-2015 21:12:30	1.41697	0.00587037	0.00672754
5-1-2015 21:13:30	1.749	0.00607499	0.00632276
5-1-2015 21:14:30	1.66732	0.00426226	0.00426226
5-1-2015 21:15:30	1.5008	0.00519646	0.00519646
5-1-2015 21:16:30	1.74854	0.00660117	0.0130477
5-1-2015 21:17:30	1.66689	0.00612427	0.00612427
5-1-2015 21:18:30	1.4956	0.0029956	0.0029956
5-1-2015 21:19:30	1.42082	0.00264748	0.00264748
5-1-2015 21:20:30	2.4161	0.00629618	0.00629618
5-1-2015 21:21:30	1.83417	0.00449179	0.00449179
5-1-2015 21:22:30	1.33285	0.00615233	0.00777519
5-1-2015 21:23:30	1.66671	0.00552902	0.00598732
5-1-2015 21:24:30	1.66783	0.00682749	0.0193355
5-1-2015 21:25:30	1.16668	0.00257022	0.00257022
5-1-2015 21:26:30	2.41619	0.00860282	0.01276
5-1-2015 21:27:30	1.4166	0.00501596	0.00532804
5-1-2015 21:28:30	1.16264	0.00591017	0.00908436
5-1-2015 21:29:30	2.00691	0.00388716	0.00388716
5-1-2015 21:30:30	2.00019	0.00329508	0.00329508
5-1-2015 21:31:30	1.83396	0.00563017	0.00569556
5-1-2015 21:32:30	1.49929	0.00440313	0.00501596
5-1-2015 21:33:30	1.49953	0.00669163	0.0091143
5-1-2015 21:34:30	1.58384	0.00503396	0.00503396
5-1-2015 21:35:30	1.25005	0.00264976	0.00264976
5-1-2015 21:36:30	1.91471	0.00917787	0.0213299
5-1-2015 21:37:30	1.5022	0.00460545	0.00460545
5-1-2015 21:38:30	1.41501	0.00513661	0.00513661
5-1-2015 21:39:30	1.6669	0.00424228	0.00424228
5-1-2015 21:40:30	1.41234	0.00381326	0.00830253
5-1-2015 21:41:30	1.2504	0.00806988	0.0134801
5-1-2015 21:42:30	1.75429	0.00429054	0.00429054
5-1-2015 21:43:30	1.99982	0.00654429	0.00654429
5-1-2015 21:44:30	1.24997	0.00319903	0.00319903
5-1-2015 21:45:30	1.16668	0.00325331	0.00325331
5-1-2015 21:46:30	1.75025	0.00584702	0.00643027
5-1-2015 21:47:30	1.08304	0.00252657	0.00252657
5-1-2015 21:48:30	1.41679	0.00375485	0.00380526
5-1-2015 21:49:30	1.33317	0.0066479	0.0113698
5-1-2015 21:50:30	1.41733	0.00415945	0.00415945
5-1-2015 21:51:30	1.74952	0.0057524	0.0057524
5-1-2015 21:52:30	2.24988	0.00664468	0.00664468
5-1-2015 21:53:30	1.49871	0.00578546	0.00578546
5-1-2015 21:54:30	2.25215	0.00732941	0.00967587
5-1-2015 21:55:30	1.08242	0.00289039	0.00289039
5-1-2015 21:56:30	1.66909	0.00603293	0.00649793
5-1-2015 21:57:30	1.66475	0.0039517	0.0039517
5-1-2015 21:58:30	1.16676	0.00403203	0.00442879
5-1-2015 21:59:30	1.99939	0.00587764	0.0060199
5-1-2015 22:00:30	1.3336	0.00461828	0.00596826
5-1-2015 22:01:30	1.49967	0.00325032	0.00325032
5-1-2015 22:02:30	1.50073	0.00612387	0.00679043
5-1-2015 22:03:30	1.99927	0.00710383	0.00750957
5-1-2015 22:04:30	1.16591	0.0040896	0.0102429
5-1-2015 22:05:30	2.57624	0.0115729	0.0168957
5-1-2015 22:06:30	2.0892	0.008454	0.0138004
5-1-2015 22:07:30	1.91848	0.00514694	0.0548672
5-1-2015 22:08:30	1.91642	0.0082617	0.0082617
5-1-2015 22:09:30	1.58245	0.00929824	0.00935995
5-1-2015 22:10:30	2.00029	0.00578583	0.0065158
5-1-2015 22:11:30	1.66628	0.00685955	0.00685955
5-1-2015 22:12:30	1.99924	0.00764209	0.0129831
5-1-2015 22:13:30	2.25087	0.00972318	0.013168
5-1-2015 22:14:30	1.91757	0.00527865	0.00527865
5-1-2015 22:15:30	1.33283	0.00462126	0.00478471
5-1-2015 22:16:30	1.74927	0.00904402	0.00904402
5-1-2015 22:17:30	0.916958	0.00362853	0.00362853
5-1-2015 22:18:30	1.83446	0.00396241	0.00396241
5-1-2015 22:19:30	1.2489	0.00579821	0.00785625
5-1-2015 22:20:30	1.99975	0.00685664	0.0102001
5-1-2015 22:21:30	1.74936	0.00764496	0.00764496
5-1-2015 22:22:30	1.41764	0.00313776	0.00313776
5-1-2015 22:23:30	1.7484	0.00402854	0.00402854
5-1-2015 22:24:30	1.58402	0.00356354	0.00445133
5-1-2015 22:25:30	2.16705	0.00761862	0.0125915
5-1-2015 22:26:30	1.91652	0.00804507	0.0637595
5-1-2015 22:27:30	1.58372	0.0068454	0.00705629
5-1-2015 22:28:30	1.00275	0.00327819	0.00327819
5-1-2015 22:29:30	1.75035	0.00553633	0.0059823
5-1-2015 22:30:30	1.41702	0.00658981	0.0223854
5-1-2015 22:31:30	1.83234	0.00564875	0.00564875
5-1-2015 22:32:30	1.83329	0.00388107	0.00388107
5-1-2015 22:33:30	1.33298	0.00791024	0.041472
5-1-2015 22:34:30	1.33405	0.00357243	0.00357243
5-1-2015 22:35:30	1.83212	0.0069945	0.0156288
5-1-2015 22:36:30	2.00107	0.00740306	0.0656672
5-1-2015 22:37:30	1.50094	0.00643449	0.0126669
5-1-2015 22:38:30	1.41587	0.00289554	0.00289554
5-1-2015 22:39:30	1.75009	0.00446291	0.00446291
5-1-2015 22:40:30	1.58262	0.00753372	0.0110494
5-1-2015 22:41:30	1.8344	0.00486744	0.00486744
5-1-2015 22:42:30	1.3322	0.00481597	0.00481597
5-1-2015 22:43:30	1.16645	0.00267669	0.00267669
5-1-2015 22:44:30	1.24993	0.0045104	0.00472681
5-1-2015 22:45:30	2.00058	0.0083359	0.010774
5-1-2015 22:46:30	1.49998	0.00605782	0.00666794
5-1-2015 22:47:30	1.33326	0.00348601	0.00348601
5-1-2015 22:48:30	1.6673	0.00765447	0.00846493
5-1-2015 22:49:30	1.91684	0.00578913	0.00578913
5-1-2015 22:50:30	2.08351	0.00623221	0.00623221
5-1-2015 22:51:30	1.99913	0.00631843	0.00700658
5-1-2015 22:52:30	2.25011	0.00954864	0.0105027
5-1-2015 22:53:30	1.50094	0.00695424	0.00884824
5-1-2015 22:54:30	1.58319	0.00464039	0.00464039
5-1-2015 22:55:30	2.00044	0.00466454	0.00466454
5-1-2015 22:56:30	1.16645	0.00253708	0.00253708
5-1-2015 22:57:30	1.99966	0.00731817	0.00740556
5-1-2015 22:58:30	1.58316	0.00697184	0.00867326
5-1-2015 22:59:30	1.08385	0.00365432	0.00365432
5-1-2015 23:00:30	1.99867	0.0061734	0.0061734
5-1-2015 23:01:30	2.16534	0.00620203	0.00620203
5-1-2015 23:02:30	1.9179	0.00932599	0.0125332
5-1-2015 23:03:30	1.99937	0.00814768	0.00995892
5-1-2015 23:04:30	1.24876	0.00385357	0.00773241
5-1-2015 23:05:30	1.58497	0.00499473	0.00499473
5-1-2015 23:06:30	1.99886	0.00609749	0.00923281
5-1-2015 23:07:30	1.66811	0.00555392	0.00595099
5-1-2015 23:08:30	1.74916	0.00354044	0.00354044
5-1-2015 23:09:30	1.66722	0.00611904	0.00611904
5-1-2015 23:10:30	1.41674	0.00873803	0.0233374
5-1-2015 23:11:30	2.33125	0.00924576	0.0128888
5-1-2015 23:12:30	1.25018	0.00414542	0.00414542
5-1-2015 23:13:30	1.6675	0.00494501	0.00748219
5-1-2015 23:14:30	1.66644	0.00531752	0.00531752
5-1-2015 23:15:30	2.24943	0.00529263	0.00529263
5-1-2015 23:16:30	1.75135	0.00719284	0.0101869
5-1-2015 23:17:30	1.8322	0.00770454	0.00770454
5-1-2015 23:18:30	2.41684	0.00790145	0.0118684
5-1-2015 23:19:30	1.42075	0.00405348	0.00405348
5-1-2015 23:20:30	1.25106	0.00460207	0.00460207
5-1-2015 23:21:30	1.99858	0.00656886	0.0206871
5-1-2015 23:22:30	1.91057	0.00486375	0.00486375
5-1-2015 23:23:30	2.08956	0.00569508	0.00569508
5-1-2015 23:24:30	1.58322	0.00513563	0.00513563
5-1-2015 23:25:30	1.83428	0.00618947	0.00618947
5-1-2015 23:26:30	1.16637	0.00294661	0.00294661
5-1-2015 23:27:30	2.07663	0.00736586	0.0079354
5-1-2015 23:28:30	1.33797	0.0036821	0.0036821
5-1-2015 23:29:30	1.24994	0.00264511	0.00264511
5-1-2015 23:30:30	1.83263	0.00767265	0.0526344
5-1-2015 23:31:30	2.24923	0.00709017	0.00709017
5-1-2015 23:32:30	2.41791	0.00618726	0.00665655
5-1-2015 23:33:30	1.41598	0.00364749	0.00398908
